-3118,-3118,-3763,-3763,-3763,-3763,-3763,-3826,-3826,-3826,-3826,-3826,-3826,-3826,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4643,-4969,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5200,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5503,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517,-5517
-3102,-3102,-3102,-3102,-3271,-3516,-3516,-3516,-3676,-3676,-4136,-4136,-4136,-4136,-4136,-4136,-4136,-4136,-4136,-4136,-4136,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4374,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4595,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-4984,-5132,-5132,-5132,-5132,-5132,-5132,-5132,-5132,-5132,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5156,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236,-5236
-3348,-3348,-3348,-3717,-3717,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4697,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4767,-4950,-4950,-4950,-4950,-4950,-4950,-5111,-5111,-5111,-5111,-5111,-5111,-5111,-5111,-5111,-5111,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5202,-5388,-5388,-5388,-5388,-5388,-5388
-2773,-3214,-3214,-3214,-3214,-3214,-3214,-3214,-3255,-3286,-3445,-3445,-3714,-4425,-4425,-4425,-4425,-4425,-4821,-4821,-4821,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5003,-5061,-5061,-5061,-5061,-5061,-5061,-5061,-5061,-5061,-5061,-5061,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5257,-5301,-5301,-5301,-5399,-5399,-5399,-5399,-5399,-5399,-5399,-5399,-5399,-5399,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5482,-5948,-5948,-5948,-5948,-5948,-5948
-3032,-3032,-3032,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3822,-3994,-3994,-4048,-4048,-4048,-4048,-4048,-4048,-4048,-4236,-4236,-4276,-4276,-4276,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4738,-4968,-4991,-4991,-4991,-4991,-4991,-5156,-5156,-5156,-5156,-5253,-5253,-5253,-5253,-5540,-5540,-5540,-5540,-5540,-5540,-5540,-5540,-5540,-5540,-5540,-6094,-6094,-6094,-6094,-6094,-6094
-3006,-3006,-3167,-3167,-3167,-3167,-3167,-3394,-3394,-3394,-3582,-3622,-3696,-3696,-3696,-3696,-3702,-4066,-4066,-4066,-4066,-4066,-4066,-4066,-4066,-4066,-4066,-4066,-4196,-4216,-4216,-4216,-4216,-4716,-4716,-4716,-4810,-4810,-4810,-4810,-4810,-4932,-4932,-4932,-4932,-4932,-5005,-5005,-5123,-5123,-5123,-5123,-5123,-5123,-5123,-5123,-5123,-5123,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5245,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5415,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615,-5615
-3044,-3044,-3044,-3044,-3044,-3385,-3385,-3385,-3456,-3456,-3456,-3945,-3945,-3945,-3945,-4005,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4469,-4740,-4740,-4740,-4740,-4808,-4808,-4808,-4808,-4808,-4885,-4885,-4983,-4983,-4983,-4983,-4983,-4983,-4983,-5054,-5054,-5054,-5054,-5054,-5054,-5054,-5054,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5616,-5743,-5743,-5743,-5743,-5743
-3570,-3570,-3570,-3570,-3570,-3570,-3570,-3570,-3570,-3629,-3629,-3629,-3688,-3902,-3902,-3902,-4049,-4325,-4325,-4325,-4325,-4325,-4599,-4599,-4599,-4599,-4599,-4599,-4599,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5345,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537,-5537
-2807,-3498,-3498,-3498,-3498,-3498,-3498,-3875,-3875,-3875,-3875,-3875,-3875,-3875,-3875,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4348,-4602,-4602,-4602,-4602,-4695,-4695,-4695,-4695,-4695,-4695,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5136,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5152,-5391,-5391,-5391,-5391,-5391,-5391
-2587,-2956,-2956,-2956,-2956,-3272,-3272,-3272,-3272,-3272,-3272,-3571,-3571,-3571,-3571,-3571,-3571,-3571,-3696,-3928,-4049,-4049,-4049,-4049,-4306,-4306,-4306,-4306,-4306,-4306,-4306,-4306,-4306,-4306,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-4967,-5067,-5150,-5150,-5150,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-5508,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319,-6319
