431,408,419,432,427,428,446,408,446,445,434,411,434,426,429,425,428,412,412,430,403,428,427,439,423,422,435,420,424,408,428,433,434,438,412,419,414,429,416,423,444,428,434,429,407,427,424,440,422,418
553,558,567,554,552,552,552,553,545,551,552,555,557,549,553,558,549,555,551,555,555,554,551,549,548,547,545,549,550,556,555,554,556,556,554,550,552,557,549,553,553,558,552,555,561,557,551,554,551,547
417,414,415,435,415,424,416,419,416,413,411,414,410,408,405,413,411,411,414,412,413,415,407,407,411,415,417,409,415,410,417,404,412,412,409,414,416,423,412,407,410,414,411,414,411,409,410,399,411,405
653,678,647,653,672,664,666,653,662,677,685,652,669,672,667,659,666,660,662,662,660,661,643,638,673,663,670,663,660,651,659,665,664,657,657,651,670,670,680,654,673,656,672,679,667,667,661,674,656,640
815,833,806,819,826,824,817,811,808,811,803,815,809,803,816,805,809,816,818,816,822,830,824,818,810,815,815,813,813,817,806,813,815,814,805,809,813,801,813,814,805,802,796,812,815,820,819,819,800,805
598,577,596,598,578,590,583,587,589,610,582,583,600,614,582,604,605,605,610,602,589,612,639,603,617,626,641,591,602,619,595,603,600,609,609,574,597,571,619,604,611,614,619,616,631,587,623,623,592,596
858,855,844,871,832,845,949,1619,831,828,826,826,819,825,823,847,844,825,836,821,818,826,817,818,812,816,810,820,822,810,834,931,1084,896,835,844,857,866,848,854,827,827,812,814,818,815,814,825,813,811
593,578,604,586,592,597,612,610,634,623,630,610,618,629,592,600,607,612,625,627,621,601,593,585,584,587,595,590,597,594,579,594,585,596,593,648,605,592,594,594,603,590,595,598,597,595,584,593,608,607
983,1061,1008,1086,1047,1714,1092,1041,977,958,1005,977,905,936,991,946,991,958,969,951,964,977,997,963,990,1000,957,975,953,990,1008,915,936,949,967,961,979,939,932,947,967,961,939,934,968,907,973,947,942,984
1254,1249,1253,1248,1232,1244,1249,1251,1333,1239,1255,1260,1278,1264,1249,1232,1240,1234,1256,1252,1249,1238,1259,1233,1316,1245,1244,1248,1255,1249,1251,1256,1254,1258,1246,1249,1254,1244,1237,1244,1244,1330,1247,1242,1240,1264,1235,1255,1237,1244
