379,370,395,412,378,382,379,379,381,365,368,376,380,371,376,379,379,379,377,377,375,378,366,374,383,383,377,378,380,372,390,381,373,397,377,367,374,376,379,377,381,369,377,369,376,375,371,386,394,369
515,505,524,511,510,509,507,503,510,511,506,509,508,505,511,511,505,511,506,512,506,510,515,514,513,508,508,509,509,514,509,510,511,507,516,512,514,502,510,510,505,518,512,513,513,508,512,507,512,514
380,384,377,391,376,387,377,369,372,378,379,369,379,373,377,367,375,380,364,372,374,374,379,374,373,379,374,371,383,375,374,370,375,379,371,383,380,376,377,374,369,379,385,375,378,378,373,371,375,372
605,611,595,584,599,568,597,629,578,589,588,585,600,577,585,589,574,561,583,573,574,591,580,591,576,573,588,584,598,557,570,557,603,616,580,592,569,569,582,568,588,588,594,573,584,556,576,598,571,556
759,777,757,757,762,759,761,755,753,750,749,749,748,758,758,749,755,756,756,753,760,765,768,752,764,755,754,756,763,756,760,754,756,747,751,751,755,754,757,761,760,758,758,750,766,755,756,749,754,749
550,544,556,531,542,527,530,543,537,542,545,524,550,532,542,574,558,547,527,529,541,551,522,547,533,537,537,538,543,545,540,537,523,546,536,547,574,542,537,558,546,539,549,535,534,551,540,520,541,554
781,791,782,778,775,774,776,766,772,771,777,778,776,785,773,769,779,778,772,772,775,777,779,764,780,767,779,775,775,772,801,789,767,771,781,772,765,766,776,775,778,783,773,769,781,776,791,774,775,776
554,557,576,573,571,550,558,560,549,549,550,558,578,560,548,550,571,581,547,552,549,560,541,552,556,553,558,562,549,551,558,551,562,554,554,549,562,557,554,552,563,548,547,570,545,563,549,555,544,559
900,903,897,876,880,913,869,881,875,891,856,910,851,893,874,878,907,1044,917,886,872,954,1199,898,846,904,858,859,878,860,866,842,883,898,916,893,861,894,881,915,878,882,883,936,824,902,915,871,847,882
1194,1216,1198,1190,1194,1181,1176,1175,1182,1186,1197,1197,1186,1192,1171,1174,1193,1180,1178,1175,1187,1187,1176,1185,1179,1178,1186,1186,1192,1187,1181,1183,1182,1180,1177,1174,1188,1187,1192,1176,1184,1180,1176,1173,1181,1187,1175,1180,1175,1186
