347,346,341,361,338,341,343,339,341,342,345,341,347,345,344,348,344,341,345,343,354,351,346,342,339,342,344,345,350,348,344,347,344,346,355,347,352,346,347,342,341,349,350,345,354,341,341,341,340,342
474,467,480,466,465,466,462,462,460,466,468,464,463,465,459,470,462,462,465,459,469,468,467,462,462,459,461,465,468,473,471,466,460,463,463,457,465,465,459,467,466,469,469,464,464,466,462,466,465,469
354,361,355,376,358,356,363,352,360,358,360,352,357,355,354,357,354,362,357,351,356,360,358,355,355,360,361,357,354,363,359,359,360,359,360,351,360,356,352,353,353,359,351,353,359,348,353,354,356,352
513,532,521,517,514,518,514,518,523,513,508,512,524,507,505,515,521,510,517,510,514,516,521,503,509,512,524,515,526,524,508,523,531,512,516,517,509,518,505,519,508,509,524,515,509,529,519,503,591,585
674,701,680,684,679,674,675,675,673,673,677,675,672,672,683,669,672,679,670,677,678,669,682,671,679,668,680,663,669,679,674,671,672,672,665,669,676,673,673,671,810,672,669,672,672,688,675,672,669,669
510,518,523,523,502,515,513,511,510,512,514,512,512,511,512,509,507,507,512,504,516,506,512,506,511,500,511,511,510,512,505,517,516,514,505,516,505,505,506,507,510,504,506,502,514,513,507,502,503,510
705,722,718,709,710,699,708,702,698,721,728,723,721,718,717,712,715,715,716,714,713,705,702,715,726,706,707,701,706,700,705,709,706,711,712,709,717,702,708,712,710,703,708,713,713,703,707,709,711,706
527,533,547,534,533,534,534,534,536,536,529,526,532,535,533,533,533,534,535,534,533,535,533,530,530,528,525,529,535,525,533,532,527,531,528,524,526,523,523,522,523,522,524,528,524,528,522,523,537,529
787,790,831,783,787,789,788,804,790,775,775,781,816,772,798,797,821,816,788,799,778,798,792,829,788,791,807,778,800,796,795,786,791,791,801,802,804,794,781,797,814,787,783,783,810,771,784,791,768,794
1063,1073,1053,1057,1057,1061,1064,1066,1068,1061,1062,1055,1062,1059,1045,1053,1067,1065,1076,1078,1054,1055,1061,1054,1069,1050,1050,1068,1054,1047,1049,1057,1063,1049,1055,1058,1054,1058,1059,1048,1054,1052,1047,1051,1053,1053,1056,1053,1056,1050
