9965,9965,9673,9316,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8783,8247,8247,8247,8247,8247,8247,8247,8247,8247,8247,8247,8247,8247,8247,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691,7691
9459,9069,9069,9069,9069,9069,9069,9069,9069,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8609,8492,8492,8492,8492,8492,8492,8492,8492,8492,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831,7831
10015,10015,10015,9645,9427,9427,9427,9172,9172,9172,9172,9172,9172,9172,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8906,8562,8562,8562,8466,8466,8466,8466,8466,8466,8466,8466,8466,8466,8350,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,8204,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7958,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786,7786
9401,9021,9021,9021,9021,9021,9021,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8791,8425,8425,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,8255,7605,7605,7605,7605,7605,7605,7605,7605,7605,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481,7481
9652,9628,9628,8961,8961,8961,8961,8961,8961,8961,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8232,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012,8012
9474,9474,9474,9474,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,8135,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7960,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7570,7423,7423,7423,7423,7423,7423,7423,7423,7423,7423,7423
9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,8803,8803,8803,8803,8803,8803,8803,8803,8803,8803,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8681,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8428,8417,8417,8417,8244,8244,8244,8244,8244,8244,8244,8244,8244,8244,8244,8244,8244,8244,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764,7764
9196,9196,9070,9070,9070,9070,9070,9070,9070,9070,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,8088,7922,7922,7922,7922,7922,7922,7922,7922,7922,7922,7922,7922,7922,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508,7508
9730,9730,9359,9359,9359,9359,9205,9205,9205,8695,8695,8695,8695,8695,8695,8695,8695,8695,8695,8695,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,8584,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252,7252
9803,9593,9593,9593,9593,9531,9355,9355,9355,9355,9355,9355,9355,9355,9187,9187,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8707,8360,8360,8360,8360,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,8271,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412,7412
