136.079
200.278
147.068
142.071
146.217
138.358
118.862
162.842
135.476
157.319
137.153
137.558
138.787
175.781
163.668
136.539
103.591
139.83
157.443
149.257
175.305
154.098
135.174
186.017
127.24
147.583
138.514
117.847
146.326
156.829
172.441
128.197
126.436
113.468
142.59
144.428
130.091
122.631
107.937
189.284
138.441
112.505
173.488
148.329
167.697
160.486
150.68
159.911
103.873
146.758
