1536,1504,1524,1533,1520,1520,1509,1477,1451,1486,1455,1432,1459,1490,1596,1476,1491,1484,1659,1495,1494,1552,1487,1533,1510,1483,1485,1494,1556,1576,1536,1609,1921,1532,1504,1485,1463,1491,1589,1464,1462,1543,1454,1453,1462,1530,1620,1452,1441,1441
360,358,357,370,360,360,361,359,363,363,358,356,356,358,381,371,372,360,412,397,358,368,358,356,356,368,365,358,355,366,380,369,359,408,361,368,419,366,363,360,358,361,360,359,360,375,381,375,373,365
341,339,333,342,336,333,331,338,361,348,362,353,359,346,347,346,351,343,364,344,349,338,333,349,347,345,433,388,347,352,335,336,338,360,336,355,344,350,344,343,352,338,361,343,345,355,348,340,406,389
351,358,419,439,389,390,375,355,348,348,342,347,418,339,349,346,343,332,342,342,355,345,347,349,340,371,347,346,337,336,340,353,344,356,343,344,341,341,354,338,344,348,350,344,365,329,338,330,327,339
314,311,304,313,326,313,333,329,313,308,300,297,296,301,295,298,299,311,297,298,300,304,300,300,299,301,302,303,306,328,334,306,309,325,335,302,298,303,321,297,296,296,311,307,315,310,308,306,308,307
