419,406,418,446,422,415,420,433,436,431,419,436,422,411,408,419,412,406,404,416,422,408,413,404,419,412,418,421,436,395,433,413,398,415,412,416,396,405,421,429,419,410,411,414,429,400,427,402,410,417
549,547,557,547,546,539,541,546,548,546,547,542,548,548,550,542,546,549,545,549,541,548,535,548,548,543,543,540,546,541,553,548,551,543,551,543,548,547,546,542,542,553,541,541,543,545,547,548,548,548
409,398,407,421,408,406,408,404,405,398,405,405,400,407,411,406,402,407,398,401,401,397,396,399,405,405,402,404,396,406,398,405,403,404,406,406,402,397,412,402,407,394,404,412,403,403,393,398,392,400
650,682,645,665,640,631,668,660,683,661,659,653,639,631,657,650,656,658,665,653,679,662,645,649,644,648,653,670,670,637,642,637,669,663,674,654,668,640,653,661,663,637,658,650,675,670,663,647,631,666
826,815,817,813,816,801,796,810,805,806,802,819,799,805,809,807,802,806,808,807,808,805,796,798,811,801,800,796,801,806,804,799,793,796,799,801,798,804,804,798,805,798,805,797,807,805,810,805,803,813
564,578,582,572,571,557,556,575,551,613,571,575,574,543,581,557,581,560,544,552,564,571,580,585,563,569,546,553,580,550,563,580,555,575,558,585,572,561,574,551,558,565,586,555,568,560,566,575,602,580
818,842,815,819,817,819,801,812,814,819,815,820,822,819,816,812,817,815,820,813,818,810,822,820,818,813,823,815,822,824,823,819,824,819,817,811,815,843,817,821,810,818,816,811,818,821,807,815,811,810
582,591,601,570,583,594,590,584,590,588,591,583,579,588,598,573,575,587,584,584,583,580,580,579,586,590,590,596,580,597,588,591,583,580,584,602,571,572,574,599,586,585,590,589,591,572,597,586,599,574
992,980,991,993,958,983,1010,988,932,951,972,989,926,961,978,967,1031,973,935,961,967,966,987,946,1007,981,967,987,958,937,949,981,982,972,1014,915,975,967,975,969,943,940,963,940,934,1012,944,950,974,936
1361,1236,1247,1242,1252,1260,1243,1248,1234,1245,1264,1261,1275,1252,1244,1233,1241,1252,1277,1236,1239,1233,1236,1233,1241,1243,1232,1237,1230,1240,1233,1246,1231,1249,1243,1230,1245,1231,1237,1247,1228,1239,1242,1232,1251,1229,1248,1243,1235,1238
