1989,1973,2041,2031,1977,1967,1962,1991,1966,1970,1972,1970,1966,1967,1964,1963,1968,1968,2010,2007,1972,1968,1969,1967,1978,2014,1983,1970,1965,1971,1966,1973,2015,2028,2004,1971,1970,1989,2021,1993,1970,1968,1983,1974,1977,1970,1964,1966,1968,1968
494,492,490,492,491,490,491,493,490,491,490,492,490,490,492,490,490,496,491,503,492,493,491,491,493,490,492,491,493,490,492,490,490,493,490,492,494,490,491,491,493,492,492,491,491,490,491,490,491,491
417,412,418,424,416,413,413,412,415,413,413,414,410,421,413,414,416,413,412,413,415,416,414,412,413,415,414,415,414,412,413,413,414,413,411,415,416,413,414,413,412,416,413,413,415,412,414,413,418,417
405,399,402,412,401,400,399,401,401,403,399,402,414,412,403,410,412,411,413,411,412,408,411,408,401,403,400,400,402,401,402,407,402,402,399,401,401,430,402,401,402,400,401,401,412,412,411,410,410,407
295,292,291,291,304,291,292,291,291,294,292,293,290,293,295,293,292,290,294,290,295,292,291,295,295,292,291,291,294,290,293,290,292,293,292,295,291,294,290,293,293,290,292,290,294,292,290,292,290,294
