523,521,385,392,368,385,365,361,375,360,382,362,361,378,357,383,367,368,369,376,381,372,367,394,370,362,360,378,378,371,360,392,369,379,380,378,360,382,364,390,376,374,362,366,367,355,383,370,375,368
531,523,530,532,527,530,519,530,566,759,524,528,527,519,522,518,523,530,539,527,526,525,525,528,553,553,530,527,524,537,524,527,560,692,607,532,523,530,517,526,527,526,526,529,524,525,525,527,522,521
388,373,384,385,386,376,384,380,382,376,383,387,379,380,382,381,381,378,383,378,382,378,377,386,380,376,377,378,382,376,380,379,381,384,383,382,384,382,385,381,385,383,380,376,386,387,383,379,384,386
634,632,612,631,621,624,607,610,644,628,624,623,600,645,642,608,624,623,633,618,613,638,618,627,602,602,626,628,645,640,661,635,617,622,617,630,620,629,636,615,639,633,616,643,621,617,643,631,623,631
796,789,774,783,780,784,776,779,781,783,780,797,775,785,776,774,769,797,784,783,793,780,780,779,796,797,782,788,788,777,790,801,792,789,786,787,800,796,786,789,794,790,790,794,785,851,883,795,783,787
518,534,520,513,534,523,515,520,515,514,514,511,507,517,516,511,524,516,520,511,523,521,525,523,522,520,518,510,517,515,525,513,516,529,518,527,518,525,525,529,520,522,524,522,517,518,523,523,520,519
798,798,794,791,806,794,787,793,785,798,806,797,797,792,787,784,786,795,796,798,805,800,802,797,790,803,801,794,797,801,802,799,792,799,799,788,799,791,800,801,788,802,800,801,803,798,792,798,800,790
559,556,566,559,550,559,557,555,566,563,565,558,550,562,563,559,567,568,559,564,565,562,562,554,561,565,559,556,549,558,553,561,546,557,563,563,551,563,559,554,558,558,575,556,564,561,566,560,558,562
927,934,885,929,932,916,902,922,896,901,978,927,931,899,928,897,927,930,914,971,924,894,942,920,945,898,888,923,948,925,917,936,951,928,933,934,921,938,918,959,915,930,921,958,956,899,932,916,954,937
1228,1220,1213,1209,1212,1228,1214,1229,1219,1227,1224,1218,1211,1222,1221,1209,1211,1213,1206,1256,1220,1220,1225,1218,1211,1220,1219,1230,1209,1222,1224,1219,1219,1232,1222,1224,1226,1221,1219,1222,1491,1255,1247,1469,1356,1302,1316,1245,1270,1297
