693,706,690,690,692,689,690,693,690,693,692,692,695,696,693,694,691,693,692,688,692,692,692,694,693,694,756,690,697,692,694,691,692,695,692,692,692,692,693,690,693,694,693,692,692,690,691,691,699,691
559,556,569,564,558,557,556,568,554,555,556,553,556,557,556,556,556,556,555,556,557,557,554,557,555,556,554,556,555,554,554,555,557,556,557,557,557,563,555,556,557,556,558,554,556,555,556,557,556,556
537,533,548,533,533,530,534,533,534,543,532,538,532,532,531,534,532,534,532,532,531,532,532,533,531,532,533,534,533,533,531,528,533,531,531,531,530,532,533,533,533,531,534,532,532,533,531,531,534,533
363,364,362,378,362,363,364,361,363,362,363,361,364,363,361,364,362,362,361,364,364,362,363,364,364,361,367,363,363,362,363,364,361,362,365,363,362,364,363,362,361,363,363,360,362,363,363,361,362,363
