Run#,f best
31,[1.62882e+06 1.6203e+06 1.57586e+06 1.46746e+06 1.33001e+06 1.31878e+06 1.1165e+06 1.1165e+06 992146 871477 871477 729094 709729 557307 547648 498622 498622 470761 442312 412894 412894 408761 371076 325717 325717 309637 278021 239465 239465 239112 239112 216107 203487 176881 166761 150300 144118 144118 138274 138274 129104 128342 118942 112038 108592 103105 101609 94517.6 94517.6 94517.6 85032.2 84974.3 80443 76673.7 76673.7 75070.7 74481.2 68344.2 68344.2 67260.2 63957.6 62380 62380 62380 56355.6 56355.6 56355.6 54893.8 54893.8 51781.3 50051.7 47811.7 46435.3 46435.3 45425.2 42991.1 39942.2 39260.2 39040.9 39040.9 35816 35799.9 35514.2 34643.1 34643.1 32810.3 31066.1 29932.2 29366 28099.5 28099.5 27826.9 25694.2 23246.4 23203.4 22418.9 21899.4 21696.3 21696.3 21696.3 ]
32,[1.64735e+06 1.55381e+06 1.31862e+06 1.31862e+06 1.19476e+06 1.01521e+06 1.01521e+06 881997 799256 674996 674996 634252 575253 529191 494519 456308 396159 352501 352501 345700 329794 309232 277806 270991 245247 245247 245247 234636 231007 220865 205011 185047 185047 166303 163944 157161 154273 147490 145331 140359 132487 122119 122119 121163 110529 104345 104345 103265 103265 97561.7 97486.4 91286.6 79312.5 78181.8 78181.8 72934.9 72934.9 72920.7 71001.9 68506.4 65849.8 65762 63486.4 62221.9 61274.5 61274.5 58517.6 57179.1 53570.1 52617.2 52603.7 48994.8 47953.1 44109 44109 44008 43562.2 40218.3 39754 38871.8 37135.5 36169.6 36169.6 36169.6 35610.7 33773.5 30434.8 30434.8 30174.3 29299.7 26728.4 26728.4 24847.2 22331.8 22331.8 22220.4 20147.2 20147.2 17041.7 17041.7 ]
33,[1.42398e+06 1.40727e+06 1.39247e+06 1.18392e+06 1.18392e+06 1.01237e+06 882932 737162 737162 598283 598283 460008 460008 381978 381978 368521 357156 332059 291528 281243 250830 235610 235610 202281 202281 202281 192963 187446 174873 174356 160418 156871 154052 131198 124860 118380 110612 107976 95406.9 95406.9 76604.1 76604.1 76604.1 75872.5 75872.5 68019.6 63490.9 55702.7 52896.1 52896.1 52896.1 49792.2 44933.9 44879.3 43984.1 42167.8 39714.6 39714.6 39714.6 38198.3 34197.1 33649.5 30865.1 28681.1 25348.4 25348.4 22614.8 17628.8 15588 15109.6 8915.45 7296.06 6069.4 398.326 398.326 -889.997 -889.997 -3733.42 -6496.32 -7187.65 -9768.25 -10498.9 -12865.3 -17665 -17665 -17665 -17665 -17665 -17665 -17665 -19393.5 -19969.2 -19969.2 -19969.2 -19969.2 -19969.2 -19969.2 -21697.6 -22256.8 -22256.8 ]
34,[1.47063e+06 1.47063e+06 1.47063e+06 1.33232e+06 1.12868e+06 1.12271e+06 973215 971987 831502 737727 737727 638016 590444 494306 433420 405064 363782 349321 312736 312736 221903 199140 192401 169496 169496 169496 158285 139108 139108 133150 131582 125227 121254 117056 108825 100046 100046 87108.3 71433.5 71433.5 71433.5 71433.5 68702.9 68702.9 66762 64969.8 62817.5 57496.4 57496.4 57496.4 57377.1 56463.3 53013.3 53013.3 53013.3 50878.4 50878.4 48932.7 48932.7 46074.5 46074.5 44548.8 44548.8 43588.6 41590.4 40440.3 40070.2 38289.2 36107.5 36107.5 36107.5 33810.8 33810.8 33037.2 32260.3 30911.5 29637.6 28678.1 28564.7 25814.3 24780.3 23200.3 23200.3 23114.7 23114.7 22584.3 21226.3 21226.3 21226.3 19969.5 19856 19856 19856 19856 18745.2 18745.2 18745.2 18745.2 18717.3 18011.2 ]
35,[1.54296e+06 1.50062e+06 1.20047e+06 1.20047e+06 997972 997972 925554 740839 721917 721917 635293 537889 537889 537889 525563 474898 433676 386433 364850 338553 320521 294502 256750 256750 235615 225478 215230 209736 187095 187095 187021 180321 173676 157616 146673 145806 134415 134415 121428 112399 105704 95106.8 95106.8 95106.8 93881.9 89880.1 86503.5 82236.4 78015.7 70597.1 68131.7 66965.4 63184.3 58745.6 53924.2 52839.2 50424.6 49107.3 41947 41947 38199.8 38199.8 37638.4 30702 30702 30687.2 29990.9 24879.5 24879.5 21533.9 17825.8 17825.8 13780.2 12934.9 7579.33 7579.33 7579.33 4050.24 4050.24 -503.69 -503.69 -2524.02 -5111.16 -5111.16 -5111.16 -5639.06 -9216.62 -9216.62 -11044.4 -12126.2 -13081.6 -13394.9 -14068.4 -14068.4 -14163.3 -15950.9 -17066.8 -17365.5 -17689.4 -17870.6 ]
36,[1.52202e+06 1.4402e+06 1.19102e+06 1.19102e+06 1.19102e+06 1.06224e+06 1.04208e+06 811586 811586 723998 723998 656348 601108 601108 518098 466303 357473 357473 344918 279394 273102 262630 227139 224364 224364 178043 178043 171352 171352 171352 163886 150334 150334 150334 139620 133943 133943 133943 133943 123237 121849 119968 119960 110730 108194 108194 108194 108194 102125 102125 99991.8 99991.8 99303.1 99303.1 99294.5 94733.3 94733.3 93277.1 92053.6 92053.6 91974.1 91376.9 91157.3 91157.3 89535.2 89535.2 89535.2 89535.2 88281.2 87635 87070 87070 86393.3 86393.3 85458.6 84902.3 82371.6 82371.6 81806.6 81436.9 81009.5 79620.3 75950 75950 75950 75950 75950 75950 75950 75950 75343.6 74206.4 73438.6 70302.7 70302.7 70302.7 69534.9 69019.7 67939.5 67939.5 ]
37,[1.42318e+06 1.42318e+06 1.37971e+06 1.08178e+06 1.08178e+06 968829 838789 769958 607223 433861 381722 381722 360705 277348 277348 277348 205379 205379 150953 150953 150953 147390 143321 133510 127584 127584 114573 100084 92334.6 92334.6 86972.9 78984.7 73918.6 65894.1 65118.4 64112.2 52380.1 52380.1 51408.3 47862.1 47313.5 38995.4 38995.4 38342.1 32378.8 32378.8 27424.9 23059.8 21194.2 17592.2 17592.2 11282 8035.89 8035.89 8035.89 8035.89 8035.89 6670.04 5167.91 5167.91 4596.49 -269.787 -269.787 -1771.91 -2212.82 -6052.03 -9050.52 -9050.52 -9050.52 -10196.8 -10374.2 -12258.7 -12258.7 -12928.5 -13405 -13405 -13582.4 -13999.5 -16136.7 -16136.7 -16136.7 -16731.2 -16731.2 -17626.4 -17626.4 -17626.4 -17626.4 -17730.2 -18324.7 -18324.7 -18324.7 -19187.6 -19187.6 -19187.6 -20144 -20886.7 -20886.7 -20886.7 -21006.9 -21006.9 ]
38,[1.32371e+06 1.32371e+06 1.32371e+06 1.31839e+06 1.16569e+06 1.16569e+06 934676 908880 882257 770286 599158 599158 593359 508375 489021 402797 402797 402797 390462 371676 344500 331843 306818 267983 251339 246039 246039 234991 227167 195051 195051 189404 176558 156840 136686 125481 125481 125481 125481 121156 102483 99029.7 90940.8 82688.5 58256.3 58256.3 58256.3 52894.4 45583.3 45583.3 39339.9 33065.3 21471.7 21471.7 21471.7 18536.9 11103 8503.86 7303.34 4435.19 1999.34 -1074.18 -1303.22 -6724.5 -10563.7 -10563.7 -10563.7 -14970 -14970 -14970 -15635.7 -16431 -17778.4 -17778.4 -18711 -19375.1 -21314.6 -22511 -22511 -24579 -24756 -26375.1 -27091.7 -28466.8 -28466.8 -30335.9 -30335.9 -30335.9 -30335.9 -32230.5 -32230.5 -32230.5 -32929.8 -32964.9 -33633.7 -34264 -35292.7 -35292.7 -36042 -36042 ]
39,[1.43645e+06 1.43645e+06 1.43645e+06 1.43645e+06 1.41054e+06 1.268e+06 907961 907961 719372 699736 699736 639549 588318 588318 586792 554404 480160 470251 462696 406357 399106 268908 268908 261247 259973 191944 191944 191944 191944 172448 168073 160116 141659 128666 117315 117315 96988.1 96988.1 94530.4 86368.7 86368.7 77008.7 74483.3 73970.5 63305.4 56649.2 56649.2 51445.7 49383.3 47827 45394.3 40513.7 39768.9 36904.9 35335.1 33211.3 31505.1 23761.6 19949.9 19949.9 14488.8 14488.8 14488.8 14488.8 14488.8 13310.4 11687.2 11687.2 9338.52 9338.52 9338.52 6713.97 4987.34 3741.03 874.793 602.557 602.557 -2422.03 -2422.03 -2422.03 -2422.03 -5257.17 -7258.87 -11230.8 -11230.8 -12057.3 -12385 -12407 -12407 -14171.3 -14171.3 -14171.3 -14980.1 -14980.1 -14980.1 -14980.1 -15454.8 -15454.8 -15454.8 -15459.6 ]
40,[1.48691e+06 1.39264e+06 1.3395e+06 1.32506e+06 1.31326e+06 1.18176e+06 1.06162e+06 967574 852563 737218 737218 656902 568406 504490 477882 446404 357653 302972 270132 270132 270132 244600 239360 221846 218147 204403 186478 169988 167437 159787 141870 130698 120573 120573 116709 116709 116255 114006 113934 106957 104709 102705 97658.4 97071.2 96982.2 92450.9 81329.4 78126.7 78126.7 78126.7 77766.2 75766 72855.9 69381.8 69381.8 68016.1 65735.2 60122.6 60122.6 59244.6 55835.7 55288.9 52212.1 52212.1 49462.1 44271.8 43304.8 43304.8 39728.9 39198.9 39198.9 38762 37831.1 36176.2 34248.1 31047.2 31047.2 31047.2 31047.2 30326.4 30326.4 28595.1 28595.1 28595.1 28595.1 28146.5 28068.4 26322.4 26322.4 25353.5 25353.5 25190.6 25190.6 25177.1 23888.6 23888.6 23888.6 23888.6 23803.8 22996.6 ]
41,[1.40251e+06 1.40251e+06 1.40251e+06 1.2971e+06 1.19011e+06 832616 832616 757910 757910 757910 736328 627300 511295 511295 490247 437923 422262 411457 293298 293298 288682 278068 198880 198880 172657 172657 172657 163257 151092 141587 136320 129703 117287 113717 101639 89967.1 76572.8 70673.7 50422.2 50422.2 48863.8 45062.6 37504 24593 24593 23330 15921.6 12585.9 10892 5697.58 3436.74 3436.74 -1025.07 -3439.61 -5794.07 -9115.92 -9938.47 -10891.8 -15388.2 -24238.9 -24238.9 -24238.9 -24689.7 -28676.5 -28676.5 -29695.6 -29695.6 -29695.6 -30875.5 -30875.5 -31772.8 -31772.8 -32349 -34336.7 -34336.7 -34336.7 -34336.7 -34336.7 -35859.2 -36670 -38118.3 -38420.9 -38420.9 -39769 -39769 -39769 -42009.2 -42487.6 -42487.6 -44150.8 -44573.3 -44573.3 -44573.3 -44573.3 -44573.3 -44573.3 -44601.3 -44891.3 -44891.3 -44891.3 ]
42,[1.56373e+06 1.49946e+06 1.32582e+06 1.24804e+06 1.13215e+06 831869 831869 738147 696272 696272 648211 589822 525494 506520 417687 375764 375764 356976 322839 289213 239869 213386 140381 121567 121567 121567 121567 114352 101442 101442 101442 101442 81867.2 75442.5 75442.5 73566.6 72194.1 69583.7 66499.4 65993.8 64713.8 64688.7 59010.3 56650 56650 56650 52510.1 49368.9 49368.9 49368.9 44366.4 43268.9 37225 37225 35620.7 34676.3 31736.3 31023.1 31023.1 30734.9 28867 27552.7 27423.4 24994.5 23272.2 22737.4 19867.7 19867.7 19588.9 17729.8 17061.9 15825.9 14286.2 13734.5 11769 11769 9043.67 8417.1 8417.1 3581.94 3581.94 3581.94 1199.17 1199.17 -5333.75 -5333.75 -5333.75 -5333.75 -7218.76 -8570.31 -9914.62 -11196.1 -11196.1 -11196.1 -11196.1 -11531.3 -11531.3 -13473.3 -13473.3 -13473.3 ]
43,[1.36745e+06 1.36745e+06 1.09692e+06 1.09692e+06 1.09692e+06 1.09692e+06 954387 756303 696411 683759 414111 414111 414111 414111 307751 270495 270495 269264 269264 248355 229526 229526 220144 220144 211132 206216 186255 186255 186255 155311 143839 143839 137996 116466 116466 104019 96454.5 91116.1 91116.1 82539.1 82161.9 74334.4 74334.4 74334.4 72774.5 71158.5 67048.6 67048.6 66887.9 64762.2 62585.6 61656.8 60189.3 57474.8 55188 55188 53745 51886.3 48908.7 46879.2 45263.1 43246.1 43246.1 43246.1 40303.2 39716.7 38765.6 38765.6 35383.4 34687.9 31207.2 31207.2 31207.2 29356.3 25829.9 25829.9 25829.9 25829.9 25829.9 24543.2 24415.9 24415.9 21193.8 21193.8 21193.8 20960.7 20960.7 19618.2 18244.1 18244.1 18244.1 18244.1 18244.1 18244.1 17726.1 16498 16498 15620 15233.3 15084.6 ]
44,[1.51699e+06 1.41154e+06 1.41154e+06 1.37921e+06 1.16949e+06 1.03272e+06 1.03272e+06 856546 856546 716726 716726 671582 571721 544036 544036 478000 475552 427929 316124 316124 258756 258756 257107 230142 230142 182761 182761 172399 169748 169748 157714 146664 146664 127045 127045 127045 127045 119498 99434.8 99434.8 91896 91896 91896 87148.2 76518.6 73809.4 73809.4 73809.4 73709.6 73709.6 63329.2 63329.2 63329.2 59495 59495 58861.5 58101.3 52519.2 52519.2 52519.2 51674.7 51674.7 51060.5 50326.9 47760.2 47738.9 47212.4 43458.3 43458.3 43181.4 43053.6 42837.6 40837.7 40837.7 39553.3 39091.7 38761.2 36864.2 36655 36259.9 35810.5 34261.7 34261.7 34261.7 32444.9 32444.9 30931.8 29935.4 29935.4 28314.9 28314.9 27638.3 27638.3 27638.3 27638.3 27033.7 26600.4 26600.4 25964.7 25180 ]
45,[1.58822e+06 1.4872e+06 1.19946e+06 1.18513e+06 852519 852519 750594 738242 545866 545866 543036 543036 504241 440555 400004 400004 372359 372359 354662 316215 260348 234866 209193 197419 169890 169890 152015 137516 137516 119843 117438 90298.1 86644.9 54456.9 54456.9 42381.4 40036 39655.6 37985.4 37985.4 34850.5 34850.5 34548.6 30085.2 28720.3 26063.6 25467.3 20452.1 20452.1 18036.6 17656 16956.6 13944.5 11667.3 5031.38 1820.74 -2356.82 -7529.28 -7529.28 -8405.23 -8821.6 -9453.11 -11141.3 -12274.4 -13882.9 -13882.9 -15800.8 -15800.8 -19750.1 -20173.4 -22131 -22666 -25164.6 -25164.6 -25164.6 -28560.9 -29792.4 -30397 -31027.5 -33172.1 -33763.6 -33763.6 -33763.6 -33763.6 -34499.2 -34499.2 -35362.2 -35772.2 -36502.2 -37924.3 -37924.3 -37924.3 -37924.3 -38334.1 -39295.6 -39295.6 -39295.6 -39389.3 -39389.3 -40717.7 ]
46,[1.62107e+06 1.62107e+06 1.31145e+06 1.31145e+06 1.24226e+06 1.11786e+06 1.11786e+06 921129 848048 706131 616316 599800 513536 487932 418012 418012 405384 353544 338638 276841 276841 264736 254636 239574 229128 204949 204949 169350 169350 169350 169350 161916 161916 160573 138751 138751 138751 132603 129047 124902 116129 116129 104811 104811 104332 94956.8 85225.4 85225.4 85225.4 79475.7 79475.7 70889.3 67151.6 63170.5 63170.5 60635.3 53668.7 53668.7 53668.7 48878.3 47985.4 47985.4 41850.4 38444.1 34605.6 34605.6 34605.6 33025 29631 29491.3 26056 26056 26056 24019.8 21160.9 21160.9 21160.9 21160.9 17094.4 17069.5 12632.3 12632.3 12286.3 9075.3 8539.94 6212.61 6212.61 5139.97 5139.97 4035.35 2340.35 2110.97 1277.15 828.995 -470.827 -3080.61 -3080.61 -3080.61 -4957.57 -5303.42 ]
47,[1.3966e+06 1.3966e+06 1.3966e+06 1.36696e+06 1.17144e+06 931349 931349 908340 825774 681409 666250 467406 404734 404734 316598 316598 272454 209075 198733 198733 166219 152705 152705 148551 144044 119146 119146 99135 99135 83791.8 67561.1 65994.7 62797.9 62797.9 62797.9 55228 45418.7 41110.5 35745.6 35745.6 29734.4 29734.4 29734.4 26101.4 26101.4 25262.2 24799.9 23833.7 19904.1 19904.1 19904.1 19904.1 16824.7 16824.7 15963 14840.7 14840.7 11952.5 11923.1 9507.7 7726.95 7289.09 5142.6 3379.68 3379.68 3049.45 801.604 -804.085 -804.085 -804.085 -973.119 -1939.69 -1939.69 -1939.69 -2677.41 -3030.17 -3410.23 -4079.35 -4198.06 -4310.39 -4310.39 -5517.61 -6186.42 -6186.42 -6852.85 -7161.17 -9314.3 -9314.3 -9314.3 -10372.4 -10589 -11272.6 -11615.4 -11615.4 -12471.1 -12471.1 -13289 -13289 -13421.5 -14482.2 ]
48,[1.28577e+06 1.28577e+06 1.28577e+06 1.10201e+06 1.08636e+06 845160 732137 732137 623824 623824 609062 534945 475824 381008 359429 336741 288836 279021 265732 265732 239339 235625 227452 224896 181212 173448 173448 169839 162657 162657 145592 117093 117093 117093 106537 106537 99615.9 94853.5 78510.4 70219.8 68423.2 66133.3 66133.3 66099.3 59333.7 58926.4 58497.6 53810.2 52896.1 51143.3 45433.3 45345.2 39966.3 38668.9 33194.9 29585.6 29585.6 29519.6 29519.6 24853.9 18735.4 18735.4 18735.4 17760 17760 17760 14482.4 14482.4 12848.5 11233.1 8981.52 8981.52 6492.46 6492.46 3524.78 3524.78 1677.7 1339.55 1273.1 -170.224 -806.24 -1158.46 -1158.46 -2347.92 -3144.3 -3144.3 -3144.3 -3605.71 -5786.69 -7529.98 -7529.98 -7529.98 -8807.76 -12273.6 -12786.8 -12786.8 -12971.9 -13522.3 -13522.3 -13931.5 ]
49,[1.48607e+06 1.14299e+06 1.14299e+06 1.14299e+06 1.14299e+06 1.08583e+06 898098 898098 898098 870733 811069 693043 578319 578319 528046 528046 528046 483945 445030 317961 317961 317961 317961 299315 259750 201701 201701 165878 165878 165878 153020 153020 153020 148455 145653 131332 120311 120311 120311 101356 97479.8 97479.8 93059.9 90498.3 79251.2 79251.2 72826.6 70803.4 65716.7 65716.7 65716.7 65212.3 61473.2 50936.1 50936.1 50596.3 49122.3 41883.5 41883.5 37775.4 37128.1 37128.1 31131.1 31131.1 28025 28025 28025 23269.9 23269.9 23269.9 20750.6 19770.6 19416 19416 19416 17442.4 15335.1 15335.1 15335.1 15335.1 13559.8 12850.1 12850.1 12579.8 12579.8 10655.6 10655.6 10655.6 10655.6 10655.6 9502.23 9502.23 9231.96 7352.9 7352.9 7352.9 7352.9 5698.9 5698.9 5698.9 ]
50,[1.66581e+06 1.66581e+06 1.60331e+06 1.3662e+06 1.25624e+06 1.11137e+06 1.03374e+06 1.03374e+06 767201 767201 736149 720319 671189 548565 548565 449994 428914 378602 378602 323943 321090 321090 288714 265850 243716 206443 178089 178089 178089 158650 158650 155757 149542 137615 137615 124904 124904 112746 112746 104881 94104.8 94086.6 84384.7 84384.7 82974 73076.2 72205.7 71508.8 62319.7 58459.7 51200.8 51200.8 50471.9 40515.7 40515.7 37051.8 36653.6 32585.2 28381.1 26663.3 22443.1 22059.4 17061.4 17061.4 14858.2 14858.2 11592.3 8490.97 5565.11 1942.69 1942.69 -365.536 -2143.51 -2143.51 -4333.57 -7580.95 -7580.95 -8321.01 -12338.9 -13072.7 -16783 -18286.6 -18286.6 -19720.6 -19720.6 -21773.5 -23962.9 -23962.9 -24324.6 -25118.6 -25118.6 -25352.7 -25352.7 -25352.7 -25352.7 -25352.7 -27903.8 -27903.8 -28697.9 -28697.9 ]
