Run#,f best
21,[345.021 345.021 295.269 288.403 236.455 236.455 236.455 213.441 181.276 181.276 171.745 160.957 150.458 133.987 125.565 125.559 121.844 118.422 114.137 110.496 107.539 92.7287 90.1446 82.9121 82.9121 75.6375 71.8893 70.3264 63.4944 59.3954 59.3954 54.7653 52.9522 49.4127 39.1343 39.1343 33.8228 29.0782 29.0782 26.2143 24.0153 23.4816 23.3094 23.3094 22.1015 17.8915 17.8915 17.8915 17.8915 17.38 17.1633 16.0854 15.621 15.621 14.8022 14.8022 13.8713 13.6076 13.45 12.7271 12.7271 12.7271 12.5812 12.3208 11.7832 11.7832 11.7832 10.9319 10.9319 10.9319 10.9319 10.6591 10.6347 10.3575 10.2191 10.2058 10.0988 9.81623 9.81623 9.68709 9.54216 9.28727 9.28727 9.25394 9.2326 9.11435 8.95304 8.91444 8.91444 8.77515 8.77515 8.74669 8.6782 8.6782 8.58548 8.58548 8.58548 8.58548 8.57253 8.55666 ]
22,[295.441 295.441 295.441 295.441 274.508 247.363 230.802 200.871 200.871 166.956 166.956 154.34 124.009 124.009 122.416 110.664 82.5358 82.5358 82.5358 79.3041 66.9112 66.9112 59.9234 59.9234 48.2267 48.2267 47.3913 41.4007 41.362 36.6477 36.6477 36.6477 36.6477 35.3891 30.7983 30.7983 30.5948 30.5948 28.5587 27.6595 26.402 23.9856 23.9856 22.9636 22.9636 22.534 22.1406 22.1406 21.4353 21.4353 21.2703 21.0934 20.6667 19.9956 19.9956 19.7604 19.7003 19.1436 18.4472 18.1959 18.1959 17.9828 17.5937 17.5057 16.6417 16.6417 16.6417 16.5961 16.052 16.052 16.052 15.5995 15.5995 15.5995 15.5995 15.4171 15.373 15.0762 15.0577 14.8592 14.8592 14.7621 14.4201 14.3541 14.3541 14.3103 14.0705 13.9898 13.8515 13.8515 13.8242 13.7254 13.7214 13.7214 13.6501 13.6501 13.6501 13.6501 13.6501 13.6501 ]
23,[373.553 354.894 330.232 330.232 302.951 244.762 244.762 239.855 214.986 214.986 176.978 176.025 164.842 164.842 114.326 113.409 113.409 110.367 101.934 99.1512 85.9303 73.5588 71.7248 67.2106 66.0711 54.7089 54.7089 54.7089 52.1173 52.1173 48.14 47.1869 45.309 42.9881 40.0587 37.3525 36.3825 36.3825 36.3825 36.066 35.3279 34.6383 33.2008 31.674 29.9399 25.6038 25.6038 25.6038 23.7444 23.7444 23.7444 23.7444 23.1683 22.1333 21.5159 21.1668 20.9494 20.3594 20.3594 20.1337 20.1337 19.372 19.1639 18.5333 18.3389 18.3389 18.0888 17.9608 17.4618 17.334 16.7852 16.6776 16.1598 16.1598 15.5999 15.5999 15.5999 15.5999 15.5999 15.2257 15.1571 15.1571 15.1571 15.0334 14.9979 14.9979 14.7491 14.7491 14.7491 14.6714 14.646 14.6363 14.6363 14.4579 14.4579 14.4039 14.3474 14.3441 14.3008 14.2803 ]
24,[309.545 309.545 309.545 308.586 295.36 245.65 245.65 245.65 224.26 212.91 184.011 160.222 160.222 153.752 142.924 127.023 127.023 108.465 108.465 108.465 89.7214 89.7214 83.2082 82.711 74.4573 71.9984 71.9984 71.9984 69.0303 68.0508 65.2927 63.546 57.4076 54.7727 48.6071 48.6071 47.7316 46.8796 43.1339 41.2879 35.9491 35.9491 35.9491 35.9491 35.9491 35.603 35.5016 32.4045 31.538 31.538 30.2789 30.1479 29.7369 28.8435 28.617 28.2104 26.8802 25.5289 25.5289 25.5289 24.7074 24.7074 24.4484 24.3037 24.3037 24.3037 24.0815 23.7703 23.4657 23.4657 23.4358 22.9556 22.9556 22.9013 22.6442 22.56 22.3338 22.0436 22.0436 22.0436 21.69 21.69 21.69 21.6858 21.6469 21.5317 21.4363 21.4363 21.4363 21.3633 21.2732 21.2732 21.1069 21.1069 20.9629 20.9629 20.9195 20.9195 20.9002 20.9002 ]
25,[373.293 359.415 330.996 304.974 262.26 237.444 214.399 198.222 198.222 177.699 177.699 168.268 135.607 135.607 118.96 113.739 110.789 102.287 102.287 96.5261 84.55 72.372 72.372 70.5569 64.3529 58.7975 53.4319 48.5403 48.5403 47.1569 47.1569 45.5387 43.2058 38.4644 38.4644 35.5417 35.5417 35.243 33.59 30.7167 30.7167 28.6111 26.7129 25.7273 24.5208 24.5208 24.4429 23.4414 21.3144 21.3144 21.238 19.8291 19.8291 19.1275 18.9299 18.3253 18.3253 17.8162 17.0643 17.0643 17.0643 17.0643 17.0643 16.7862 16.7862 16.4705 16.1766 16.1766 16.0645 15.8095 15.6275 15.1498 15.1498 15.1498 15.113 14.926 14.703 14.703 14.703 14.703 14.6013 14.5156 14.4377 14.376 14.376 14.376 14.376 14.376 14.3332 14.2021 14.1562 14.1523 14.1523 14.1271 14.1034 14.1034 14.0733 14.0733 14.0733 14.0412 ]
26,[325.707 325.707 325.707 325.707 298.813 287.613 271.002 237.312 218.457 205.654 171.738 171.738 145.414 139.653 123.011 123.011 120.508 120.508 113.691 94.8911 93.3585 93.3585 90.1192 80.961 76.3469 66.565 66.565 66.565 66.565 60.6347 60.1319 53.5186 53.1636 52.7035 41.0598 41.0598 41.0598 41.0598 38.218 35.1954 35.1954 35.1954 30.5514 30.5514 30.5514 29.2924 29.0833 28.7346 28.7346 28.5602 28.5602 28.3966 27.703 26.5204 26.5204 26.3948 26.3948 26.3948 26.3948 26.0572 25.4298 25.4298 25.4298 25.4298 25.4298 25.2636 24.7198 24.6246 24.6056 24.6056 24.563 24.3247 24.3247 24.3247 23.8835 23.8835 23.6625 23.6625 23.6625 23.6435 23.529 23.3418 23.3228 23.3228 23.3228 23.304 23.2827 23.2637 23.2637 23.2637 23.1744 23.1623 23.0808 23.0808 22.9948 22.9758 22.9758 22.9596 22.9596 22.9596 ]
27,[352.225 352.225 346.337 346.337 324.307 243.644 243.644 243.644 239.27 215.206 174.036 146.002 146.002 135.847 130.453 125.223 116.683 105.18 97.7286 92.6267 84.9105 84.0857 75.3394 74.7858 68.4682 67.8955 64.5289 60.0663 57.6102 54.3864 54.3864 52.1622 50.1498 46.4999 43.6653 43.6653 43.6653 42.0757 39.6077 37.3329 37.3329 37.3076 35.5007 34.8179 31.7348 31.7348 31.7348 31.2111 30.9036 30.7061 28.5854 28.1779 27.6734 26.048 26.048 26.048 24.6017 23.8586 23.5095 23.3916 23.1686 23.0619 22.6873 21.8975 21.5401 21.2562 21.2562 21.0053 20.787 20.4434 20.4434 20.4099 20.3458 20.1365 20.1365 20.1365 20.0077 19.9463 19.9318 19.8586 19.8301 19.7862 19.7862 19.7704 19.7061 19.5652 19.5652 19.5652 19.4496 19.4496 19.4496 19.4367 19.3626 19.3552 19.3552 19.2901 19.2901 19.2736 19.2357 19.2357 ]
28,[407.881 379.269 370.993 334.875 310.972 308.087 298.525 279.124 252.213 245.433 197.603 169.368 169.368 168.913 150.213 147.573 139.446 128.911 126.03 77.3474 77.3474 77.3474 77.3474 66.2358 65.8891 64.7892 54.7447 51.7804 40.6917 33.3656 33.3656 31.7748 30.5324 27.3242 27.3242 26.5141 23.4579 23.4579 21.5585 18.9844 18.6666 16.9424 16.278 15.3698 13.9613 13.5151 13.1692 12.518 11.1951 11.1951 11.1951 11.1951 9.26737 9.26737 8.90309 8.90309 8.08078 8.08078 8.08078 8.08078 7.46931 7.46931 7.46931 7.40099 7.24556 7.17246 7.17246 7.12282 6.69385 6.69385 6.69385 6.46952 6.46952 6.46952 6.46952 6.3664 6.16731 6.16731 6.16731 6.16731 6.16731 6.05334 5.86853 5.86853 5.75362 5.75362 5.72462 5.62033 5.60452 5.60452 5.59571 5.5845 5.5499 5.5499 5.53812 5.53812 5.45203 5.45203 5.45203 5.45203 ]
29,[319.792 319.792 317.395 292.875 258.069 227.922 227.922 202.15 179.701 179.701 116.952 116.952 116.952 116.952 116.952 97.6623 97.6623 93.8752 83.5148 83.5148 70.7255 70.7255 63.507 63.507 61.6347 53.4795 53.4795 50.5323 50.5323 50.073 47.2489 43.9852 43.3614 38.3808 36.6428 35.7526 35.7526 32.3608 31.3023 30.8455 28.8589 28.542 27.5188 25.7903 22.5143 22.5143 22.1355 21.4377 21.4377 21.3168 21.0907 19.7723 19.7723 19.5245 19.2178 18.3493 18.187 17.9021 17.4449 17.4449 17.2197 16.7283 16.7283 16.4659 15.9347 15.8547 15.6429 15.6429 15.6429 15.5962 15.2391 14.8683 14.7962 14.7962 14.7451 14.6445 14.6445 14.6445 14.6445 14.6445 14.6394 14.6368 14.6368 14.593 14.5911 14.5602 14.5602 14.5386 14.5049 14.5049 14.4879 14.4524 14.4017 14.4017 14.3802 14.3653 14.3109 14.3109 14.2501 14.2146 ]
30,[385.164 375.592 351.443 339.436 256.535 256.535 256.535 255.452 241.009 212.005 175.651 151.481 151.481 151.481 91.3398 88.3463 88.3463 79.8841 79.1535 74.1935 70.9563 66.8163 66.8163 62.3386 58.7744 46.746 43.1932 43.1932 39.9079 35.0155 34.9956 34.9956 34.9956 30.8403 30.8403 30.8403 29.7111 27.8833 27.1153 26.389 26.032 24.6035 23.4355 22.266 21.4208 19.8704 19.8704 19.6148 18.8937 15.6835 15.6835 15.6835 15.6835 15.6835 14.8608 13.8672 12.8812 12.8812 12.8812 12.8812 12.263 11.6881 11.6881 11.3165 11.3165 10.9647 10.4599 10.2237 10.0795 9.78571 9.62306 9.6054 9.37935 9.37935 9.37935 9.37935 9.23498 9.23498 8.84707 8.84707 8.84707 8.84707 8.80317 8.80317 8.68745 8.61945 8.60673 8.60673 8.52568 8.52568 8.51296 8.41667 8.41667 8.41667 8.3229 8.3229 8.3229 8.31804 8.26827 8.26827 ]
31,[317.777 317.777 317.777 317.777 317.777 292.204 266.592 223.617 223.617 217.452 216.602 182.837 163.347 144.819 125.533 125.533 123.093 116.946 114.104 101.991 94.5135 89.9852 89.5276 74.1841 72.734 68.2016 64.7563 62.3666 56.7394 53.5454 48.0104 46.8747 46.8747 43.5411 43.5411 43.5411 43.0958 37.9855 35.207 35.207 31.9307 31.9307 31.9307 31.0545 28.0868 28.0868 28.0868 28.0868 25.7854 25.01 25.01 25.01 23.3109 23.3109 23.2718 22.5277 21.8641 21.7086 21.1183 21.1183 20.8243 20.5204 19.7192 19.5287 19.5287 19.1912 19.1912 19.1912 18.4471 18.4471 18.4471 18.4471 18.2774 18.1526 18.0845 17.7819 17.5891 16.8486 16.5736 16.5736 16.4823 16.4823 16.4823 16.3824 16.3303 16.2222 16.1703 16.1703 16.0498 16.0498 15.9644 15.9275 15.8927 15.791 15.791 15.791 15.791 15.7491 15.6402 15.6402 ]
32,[320.642 320.642 303.792 302.022 252.705 247.943 190.559 190.559 187.68 174.324 171.616 136.379 133.832 113.817 113.511 93.7605 93.7605 90.5457 86.3566 73.3783 69.2732 69.2732 69.2732 63.8914 63.8914 63.2488 57.6889 57.6889 57.6889 57.6889 54.6867 50.134 50.134 49.5049 45.8092 45.8092 45.2676 41.8617 41.218 38.8505 37.2849 37.2849 37.2849 37.2849 37.2849 37.2849 36.8327 36.8217 36.2998 35.468 34.2913 34.2913 34.2913 33.9923 33.9923 33.1332 32.7318 31.909 31.909 31.909 31.2869 30.9027 30.9027 30.9027 30.6992 30.4369 30.4369 30.2289 30.2289 30.2289 29.7789 29.7789 29.7605 29.526 29.1491 29.1491 29.1491 29.1491 29.1491 29.1382 28.9948 28.9948 28.9948 28.9652 28.9383 28.9383 28.8885 28.8052 28.7884 28.7884 28.7884 28.7884 28.7665 28.6394 28.6394 28.6394 28.6394 28.6194 28.605 28.6002 ]
33,[383.58 331.687 331.687 327.892 299.729 292.588 270.113 248.313 211.838 211.838 208.033 189.567 163.695 163.464 153.316 120.694 120.694 118.652 113.808 104.641 87.1108 87.0572 87.0572 87.0572 82.6522 71.2736 69.7406 59.9965 56.0786 55.3419 48.3349 42.8243 42.8243 36.4446 32.8235 32.8235 32.8235 32.4933 32.4933 31.2882 30.8891 30.8891 28.8177 28.6925 28.6925 27.0615 26.1574 23.8787 22.147 22.147 21.9428 21.9428 21.9428 21.9428 21.5314 21.5314 20.8039 20.8039 20.7057 20.7057 20.7057 20.5689 20.3334 20.3216 20.0921 19.2441 19.2441 19.2441 19.2441 19.1925 19.1095 18.5997 18.5997 18.5997 18.4905 18.4905 18.3933 18.2499 18.2499 18.0116 18.0116 17.9977 17.905 17.905 17.8671 17.8395 17.6728 17.6498 17.6043 17.581 17.483 17.483 17.483 17.459 17.385 17.385 17.385 17.3295 17.3295 17.3052 ]
34,[338.113 338.113 254.668 254.668 254.668 228.224 197.56 197.56 195.683 181.649 161.653 155.39 152.487 129.957 124.342 114.508 96.4864 89.5074 89.5074 86.4352 78.4782 78.4782 67.1626 66.3045 63.6761 53.5103 53.5103 50.333 49.3195 47.5528 36.8546 36.1736 36.1736 28.4251 28.4251 28.4251 28.2091 24.3336 24.3336 24.3336 23.9809 22.9325 20.4045 20.4045 19.9232 18.5548 18.5548 17.4547 17.4547 17.1586 17.1586 16.6742 16.6742 16.6742 16.4734 16.4682 15.743 15.743 15.5354 15.1681 15.1681 14.7756 14.3491 14.1965 14.1441 14.1065 13.7357 13.7357 13.6476 13.6476 13.6476 13.5517 13.5011 13.3973 13.2424 13.2027 13.1199 13.0682 13.0682 12.9752 12.8859 12.8859 12.8859 12.8469 12.777 12.777 12.7708 12.7708 12.7708 12.7412 12.7154 12.6877 12.6099 12.6007 12.5728 12.5728 12.5299 12.5299 12.5299 12.5299 ]
35,[330.202 326.949 310.822 310.822 299.711 269.825 227.629 219.453 218.281 184.275 172.604 172.604 172.604 170.467 142.203 137.462 114.546 114.546 94.1367 94.1367 87.4913 86.1872 71.6514 71.6514 71.6514 64.9029 57.2966 57.2966 56.4733 49.4872 49.4872 44.8124 42.4636 38.4236 38.4236 38.4236 36.534 36.534 35.976 35.5561 33.1956 33.1956 33.1956 30.942 30.942 29.0017 27.8687 25.9183 25.9183 25.8228 22.7041 22.7041 22.5827 22.5827 21.2623 21.07 19.6575 18.7869 18.3428 17.9512 16.3541 16.2486 16.0527 15.7032 15.7032 15.7032 15.7032 15.6979 15.6929 15.6622 15.4748 15.4379 15.4277 15.4277 15.3403 15.3403 15.1334 15.1334 15.1334 15.0626 15.043 15.043 15.0315 15.0289 15.0045 15.0045 14.9824 14.9555 14.9555 14.9366 14.9355 14.9198 14.9198 14.8821 14.8519 14.8508 14.8508 14.8312 14.7794 14.7794 ]
36,[420.139 420.139 372.791 360.977 325.818 285.642 265.582 264.977 255.616 233.369 219.084 212.602 155.904 155.904 155.904 149.804 129.55 129.55 121.292 121.079 116.541 99.6447 99.2969 91.568 83.0083 82.3541 82.3541 72.6499 72.6499 70.5535 64.101 61.2815 61.2815 57.7959 56.343 54.9056 50.8273 46.4107 42.3015 42.3015 34.2252 34.2252 32.2364 31.9951 29.4548 28.4926 27.7897 24.7746 24.0933 24.0933 24.0933 23.2091 22.434 20.6644 20.6644 19.9734 19.859 18.0681 16.673 16.673 16.314 15.4769 15.2196 14.4449 14.4449 13.217 13.0417 13.0417 13.0417 12.5398 12.5398 12.2289 12.2238 11.6239 11.6239 11.313 10.8325 10.8325 10.3321 10.2026 9.9001 9.7084 9.64454 9.63719 9.6232 9.40808 9.36086 9.25079 8.96265 8.86272 8.57225 8.38109 8.38109 8.06707 8.06707 8.06707 7.89581 7.89581 7.89581 7.72108 ]
37,[339.234 339.234 339.234 305.209 276.867 276.867 268.02 235.389 228.529 228.529 203.428 198.382 186.848 165.534 152.225 152.225 121.062 120.549 113.644 100.608 100.608 93.0996 74.7883 74.7883 74.7883 69.6016 65.4251 65.4251 65.4251 62.1297 56.5077 56.5077 56.5077 49.9151 49.9151 48.9723 41.6557 41.6557 41.6557 38.4253 38.1753 37.2648 35.9619 35.8707 34.092 33.0433 32.5203 30.2198 30.1583 29.691 29.6659 29.5789 28.7252 27.0098 26.525 26.525 26.4127 25.7259 24.7717 24.1356 24.1356 23.9563 23.4438 22.9298 22.9298 22.634 22.634 22.3485 21.8916 21.2742 21.2742 20.4952 20.4952 20.2173 20.0227 19.641 19.641 19.641 19.3446 19.3446 19.3446 19.3446 19.0615 18.9176 18.7489 18.7489 18.7376 18.7092 18.7083 18.6611 18.5876 18.5146 18.5146 18.5146 18.5146 18.5146 18.497 18.4465 18.4465 18.4465 ]
38,[377.138 377.138 332.3 325.591 273.746 219.709 179.346 179.346 179.346 179.346 179.346 168.915 132.162 132.162 120.533 113.827 113.29 108.13 98.8328 94.4588 77.9034 73.3952 55.9228 55.9228 55.9228 54.8531 50.9747 45.7513 43.3787 41.1566 41.1566 38.8463 35.3581 35.3581 35.1419 33.6198 30.3016 30.3016 29.2912 26.3809 24.6653 24.6653 23.6938 23.6938 23.581 23.2022 22.2748 21.7412 21.7412 20.6964 20.6964 19.7066 19.7066 19.7066 19.236 19.215 19.215 19.0518 18.7282 18.7282 18.7282 18.2658 17.6512 17.6512 17.5414 17.4438 17.3337 17.065 17.065 17.042 17.042 17.0032 16.762 16.6654 16.6654 16.6654 16.6654 16.6367 16.5678 16.5288 16.467 16.4561 16.1942 16.1942 16.1375 16.1176 16.1176 16.0873 16.064 16.0139 15.9664 15.9664 15.9664 15.9182 15.9113 15.8756 15.8642 15.8642 15.8274 15.8016 ]
39,[366.249 338.319 293.406 293.406 283.801 255.252 187.041 175.223 175.223 154.334 154.334 154.334 143.61 128.562 124.267 97.624 97.624 73.3415 73.3415 65.2277 60.3882 60.3882 54.6821 51.7188 51.7188 51.7188 48.6069 41.4966 41.4966 37.4783 37.4783 37.4783 32.3511 32.3511 29.8929 29.8929 29.8929 27.8524 24.8269 24.8269 23.4194 23.4194 23.4194 23.1685 21.0457 21.0457 19.6817 19.5876 18.3167 17.8607 17.2728 15.6544 15.6544 14.6612 14.2121 13.7193 13.3888 12.7742 12.242 12.1612 12.1612 11.5492 11.1698 11.1207 11.0024 10.4996 10.4996 10.4676 9.922 9.922 9.89121 9.8546 9.8546 9.54264 9.42346 9.04542 8.90772 8.90772 8.90772 8.90772 8.72651 8.72651 8.69512 8.69512 8.62324 8.62324 8.62324 8.50504 8.50504 8.49757 8.46994 8.34452 8.33619 8.33619 8.31181 8.2473 8.24435 8.24435 8.24371 8.17481 ]
40,[325.736 325.736 325.736 325.736 319.536 286.874 247.712 241.907 223.816 218.209 200.515 178.236 147.266 102.553 102.553 102.553 102.553 87.1467 82.2095 82.2095 79.0496 79.0496 69.2247 69.2247 53.5571 53.5571 53.5571 53.5571 52.2167 46.6071 46.6071 46.6071 41.686 36.618 33.9455 33.9455 33.9061 33.9061 33.871 33.0632 30.9362 30.8449 28.4336 28.2205 26.0487 24.1295 24.1295 22.6609 22.3757 21.8216 19.3167 19.3167 18.8141 18.3204 16.6262 16.6262 16.6262 16.4269 15.6779 15.0121 15.0121 14.0255 13.7289 13.5544 13.5004 13.1049 12.8646 12.8646 12.643 12.442 12.0661 12.0476 11.5415 11.5415 11.5415 11.1656 11.1618 10.6936 10.6936 10.6936 10.4844 10.3506 10.3506 10.1987 10.1607 9.86933 9.86933 9.70674 9.66367 9.66367 9.66367 9.66367 9.66367 9.65912 9.62674 9.62674 9.62674 9.60142 9.60142 9.60142 ]
41,[296.523 296.523 296.523 296.523 256.483 256.483 236.836 236.836 233.006 167.963 167.963 149.24 149.24 121.672 121.672 96.3841 96.3841 91.0822 85.0673 76.4022 64.7142 62.3748 57.5842 55.0123 55.0123 53.6406 50.0595 42.2093 42.2093 42.2093 41.2147 40.5354 40.2386 35.5404 35.5404 34.6947 31.8564 31.6635 31.1685 30.8694 28.4733 28.4733 27.5493 27.4213 27.1683 25.8295 25.8295 25.2204 23.3987 23.3987 23.2108 22.7184 22.1675 18.9662 18.9662 18.9662 18.9662 18.3238 17.5089 16.6992 16.5116 16.5116 16.5116 16.4095 16.1636 15.7591 15.7591 15.7591 15.7269 15.7269 15.6929 15.6929 15.6929 15.6929 15.6728 15.6388 15.6388 15.5758 15.3829 15.3829 15.3829 15.3829 15.3829 15.3829 15.3829 15.3829 15.3829 15.302 15.302 15.302 15.302 15.2956 15.2956 15.2956 15.208 15.208 15.208 15.208 15.208 15.1455 ]
42,[362.026 362.026 362.026 272.92 272.92 266.087 251.484 251.484 240.029 199.85 178.236 178.236 174.406 168.634 168.634 154.073 147.097 137.529 123.484 115.643 110.689 81.0977 81.0977 80.4409 73.5436 71.4819 68.6832 58.5836 56.9851 48.7865 47.834 43.4217 41.637 34.7393 34.7393 34.7393 33.5547 31.4484 31.4484 30.8834 28.434 25.6793 22.5189 22.4151 19.6953 19.6953 18.4461 18.4461 18.4402 16.6198 16.1486 15.8434 14.4408 14.4408 14.3452 14.3452 14.3452 13.6795 13.3175 13.3175 12.9653 12.9454 12.9454 12.194 12.194 11.4928 11.4928 11.4849 11.4849 11.4835 11.4655 11.0164 11.0164 10.8297 10.8297 10.8297 10.8297 10.8297 10.8039 10.7929 10.7926 10.7926 10.7844 10.7072 10.7072 10.6814 10.6814 10.678 10.6493 10.6493 10.632 10.632 10.632 10.5726 10.5726 10.5726 10.5726 10.5726 10.5726 10.5726 ]
43,[330.41 330.41 286.94 277.004 277.004 277.004 252.072 206.504 206.504 155.914 155.914 155.914 155.914 155.914 140.145 130.679 127.127 124.712 120.557 110.703 110.703 99.2272 91.6137 79.9673 76.9453 76.9453 73.8655 70.6554 68.2544 67.3395 67.3395 64.4331 62.5534 51.0256 51.0256 51.0256 51.0256 51.0256 49.7939 46.4318 46.2912 41.9092 41.9092 41.9092 41.1565 39.9231 39.0789 38.8552 37.6536 34.7221 33.0681 33.0681 32.0421 30.5648 28.9738 28.9738 27.98 27.98 26.1277 26.1277 24.1809 23.6952 22.8745 18.718 18.4543 18.4543 18.4543 17.9525 16.9212 16.1122 16.1122 15.7701 15.7441 15.6742 15.6742 15.2168 14.4952 14.3996 14.0593 13.6905 13.445 13.0867 13.0867 13.0867 12.4266 12.396 12.396 12.2887 12.1945 12.0839 11.9454 11.9154 11.9154 11.8337 11.7797 11.7338 11.5956 11.5956 11.5796 11.3255 ]
44,[313.977 313.977 313.977 291.293 283.559 283.559 264.181 227.323 172.554 172.554 172.554 172.554 142.543 142.543 135.438 124.467 112.85 106.345 98.1122 91.8361 91.8361 90.8125 83.2301 82.6781 78.3727 73.3539 73.3539 68.7877 68.7877 65.125 63.5566 60.1897 59.5177 59.2877 57.1806 53.8684 51.5426 48.8078 47.8964 44.3379 43.6071 41.4835 41.4835 41.0437 40.0269 35.8058 35.8058 35.8058 34.2173 33.0872 33.0872 32.1625 32.1625 30.053 30.053 29.7967 29.7967 28.9437 26.4804 26.4804 25.0096 24.9424 24.9424 23.1644 23.155 22.4293 22.4293 21.8287 21.1631 21.1631 20.9281 20.6384 20.6384 20.0959 19.8634 19.5717 19.2627 19.2627 19.2627 18.8448 18.8448 18.5614 18.2771 17.9635 17.9635 17.3903 17.2082 16.7804 16.7804 16.4919 16.4919 16.2408 16.0566 16.0566 16.0566 16.0566 15.6941 15.5999 15.5939 15.4367 ]
45,[375.917 310.241 310.241 310.241 277.973 270.805 250.426 222.431 209.484 193.172 144.781 144.781 130.797 130.797 118.312 110.775 82.5502 79.137 79.137 67.8314 67.8314 67.8314 65.2149 65.2149 64.2467 62.3313 62.0822 59.5818 56.377 53.8116 53.8116 51.434 49.9053 46.6466 42.3426 42.3426 41.7313 39.9226 36.0897 35.9924 34.2885 33.1578 33.0265 30.2907 29.8803 26.912 26.912 26.912 26.912 25.4865 25.4865 25.4865 25.1216 23.4837 23.4832 21.7945 20.6065 20.6065 20.2634 19.7664 19.0622 18.919 17.6741 17.3109 17.3109 17.3031 16.5989 16.453 16.1046 16.1046 15.8245 15.2119 15.2119 15.0853 14.7179 14.7179 14.5329 14.5261 14.5261 14.2751 14.2751 14.1003 14.1003 14.1003 13.9042 13.9042 13.8836 13.8764 13.656 13.656 13.656 13.656 13.656 13.6351 13.5036 13.3919 13.3539 13.3539 13.3539 13.227 ]
46,[340.41 340.41 340.41 318.882 278.378 278.378 246.015 234.111 201.663 197.375 178.123 165.468 165.468 163.596 144.066 141.375 130.797 125.007 116.863 116.863 89.0671 89.0671 89.0671 89.0671 80.4146 78.7212 76.5128 70.763 65.7274 64.0227 53.8962 53.5398 45.7111 44.4285 41.5111 33.3828 29.2041 24.3429 24.3429 24.3429 24.3429 24.3429 23.7428 23.7428 22.7809 22.3539 22.3539 20.8955 20.7202 20.7202 19.1899 18.1346 18.1346 18.1346 18.0375 17.1237 16.9639 16.0163 14.7578 14.7578 14.7479 14.7479 14.7479 13.6979 13.6739 13.2816 13.0477 12.6158 12.5761 12.4249 12.4249 12.2017 12.2017 12.2017 11.8929 11.8929 11.8929 11.7992 11.7992 11.668 11.6133 11.3884 11.3884 11.3884 11.3757 11.3757 11.2694 11.1521 11.1521 11.1291 11.0087 11.0087 10.9426 10.9426 10.9426 10.9055 10.9055 10.884 10.8538 10.7815 ]
47,[343.192 343.192 336.546 321.976 301.346 291.503 267.159 225.641 181.61 139.197 139.197 139.197 120.866 113.814 109.638 109.638 96.6124 88.656 83.503 83.503 62.1416 62.1416 62.1416 62.1416 60.7337 56.4383 51.7673 48.6939 44.8727 38.2789 36.1281 34.7939 33.5765 33.0899 33.0899 28.5696 28.5696 28.5696 28.13 26.1557 26.1557 25.5129 24.4462 23.0341 19.5079 19.2493 19.0418 18.2536 17.9762 16.8634 16.3236 16.068 16.068 15.2901 14.7391 14.6979 14.1816 14.1816 13.5154 13.2002 12.0813 12.0813 11.661 11.629 11.4514 11.2238 11.1418 10.9172 10.9172 10.7966 10.7966 10.7737 10.6611 10.6611 10.6611 10.6271 10.6271 10.6271 10.6038 10.6038 10.5915 10.5719 10.5719 10.5719 10.5719 10.5714 10.5488 10.5185 10.5185 10.5037 10.5037 10.4996 10.4996 10.4775 10.4775 10.4764 10.4462 10.4431 10.4431 10.4431 ]
48,[327.741 327.741 309.28 309.28 271.015 243.091 235.593 208.785 207.837 189.517 183.677 152.631 144.047 124.824 124.824 124.824 101.088 94.8407 94.8407 93.4873 74.6824 74.6824 59.5001 59.5001 58.893 58.893 37.5562 37.5562 37.5562 37.5562 37.5562 33.1277 31.7488 31.7488 27.3367 27.3367 26.4525 26.4525 26.4525 23.5883 20.6607 20.6234 20.6234 19.3845 18.831 17.6652 17.107 16.1975 14.5473 14.5473 14.4992 13.5984 13.0819 12.6762 11.8781 11.1967 10.5409 10.5409 10.5409 10.3056 10.0846 9.68618 9.59494 9.12949 9.11668 9.11668 9.11668 8.91549 8.5858 8.5479 8.49985 8.30081 8.0434 7.91398 7.91398 7.65831 7.65831 7.65831 7.51411 7.51411 7.50273 7.48077 7.44187 7.36238 7.34615 7.34615 7.34615 7.34615 7.24953 7.24953 7.24953 7.21486 7.21486 7.13196 7.12288 7.12288 7.12288 7.03556 7.00977 7.00531 ]
49,[331.75 314.127 314.127 282.184 282.184 239.603 232.587 221.326 188.586 172.087 142.703 138.103 138.103 111.95 111.95 111.95 108.215 98.767 98.767 93.9704 92.3797 81.5256 76.351 65.4211 65.4211 65.4211 61.2176 59.7367 59.7367 51.7622 51.7622 50.2954 47.3424 45.8989 45.5922 43.8838 40.7506 40.7506 40.3285 37.8655 37.8655 37.7942 37.7252 37.7252 33.2664 33.2664 33.2664 33.2664 33.2664 33.2283 32.5262 31.9279 31.306 31.306 31.0304 30.389 30.389 30.3839 29.6174 29.5157 29.5157 29.2872 29.2872 29.0435 29.0355 29.0355 29.017 28.6932 28.6932 28.6932 28.6926 28.4881 28.4881 28.3347 28.1393 28.073 28.073 28.0719 28.0256 28.0256 28.0256 27.9639 27.9639 27.9639 27.9639 27.9639 27.9639 27.9618 27.9286 27.9286 27.9244 27.9244 27.9244 27.9223 27.9223 27.8961 27.8961 27.8961 27.8961 27.8908 ]
