Run#,f best
11,[2.14748e+09 2.14748e+09 1.75137e+09 1.75137e+09 1.75137e+09 1.47055e+09 1.12284e+09 8.03955e+08 6.87788e+08 6.8694e+08 6.40155e+08 6.40155e+08 5.64328e+08 5.4005e+08 4.9612e+08 4.9612e+08 4.738e+08 4.47706e+08 4.014e+08 3.95206e+08 3.47353e+08 3.27597e+08 3.10351e+08 3.07748e+08 2.8681e+08 2.8681e+08 2.80723e+08 2.80723e+08 2.65107e+08 2.65107e+08 2.57752e+08 2.46732e+08 2.36477e+08 2.30815e+08 2.24135e+08 2.19823e+08 2.1912e+08 2.06925e+08 1.92558e+08 1.92558e+08 1.92558e+08 1.92558e+08 1.90136e+08 1.85066e+08 1.85066e+08 1.85066e+08 1.84232e+08 1.83539e+08 1.83539e+08 1.83539e+08 1.82838e+08 1.82838e+08 1.82301e+08 1.82007e+08 1.82007e+08 1.81568e+08 1.81568e+08 1.81568e+08 1.81392e+08 1.81024e+08 1.81024e+08 1.80735e+08 1.80661e+08 1.80661e+08 1.80491e+08 1.80491e+08 1.80392e+08 1.80179e+08 1.80179e+08 1.80173e+08 1.80124e+08 1.79928e+08 1.79928e+08 1.79741e+08 1.79652e+08 1.79557e+08 1.79557e+08 1.79557e+08 1.79556e+08 1.79556e+08 1.79534e+08 1.79534e+08 1.79454e+08 1.79454e+08 1.79454e+08 1.79454e+08 1.79454e+08 1.79424e+08 1.79424e+08 1.79424e+08 1.79419e+08 1.79419e+08 1.79418e+08 1.79417e+08 1.79416e+08 1.79416e+08 1.79416e+08 1.79416e+08 1.79414e+08 1.79414e+08 ]
12,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.12441e+09 2.06526e+09 1.933e+09 1.72912e+09 1.59703e+09 1.42956e+09 1.19236e+09 1.1444e+09 7.43459e+08 7.39478e+08 7.14307e+08 6.74491e+08 5.8069e+08 5.56949e+08 3.87695e+08 3.87695e+08 3.87695e+08 3.77289e+08 3.00378e+08 2.99803e+08 2.3566e+08 2.3566e+08 2.29924e+08 2.28033e+08 2.07097e+08 2.03122e+08 2.03122e+08 1.97951e+08 1.84074e+08 1.60713e+08 1.57231e+08 1.57231e+08 1.57231e+08 1.55951e+08 1.51725e+08 1.47222e+08 1.47197e+08 1.41631e+08 1.3772e+08 1.36601e+08 1.35007e+08 1.32727e+08 1.32727e+08 1.25749e+08 1.25749e+08 1.24606e+08 1.24485e+08 1.18458e+08 1.18458e+08 1.18458e+08 1.17153e+08 1.17153e+08 1.17153e+08 1.16443e+08 1.15445e+08 1.12729e+08 1.12438e+08 1.1147e+08 1.11403e+08 1.11403e+08 1.10601e+08 1.10601e+08 1.09982e+08 1.09228e+08 1.0916e+08 1.0916e+08 1.0916e+08 1.08884e+08 1.07742e+08 1.07742e+08 1.07725e+08 1.07711e+08 1.0762e+08 1.07439e+08 1.07439e+08 1.07361e+08 1.07361e+08 1.07334e+08 1.07265e+08 1.07265e+08 1.07265e+08 1.07188e+08 1.07188e+08 1.07159e+08 1.07159e+08 1.07116e+08 1.07116e+08 1.07116e+08 1.07116e+08 1.07116e+08 1.07116e+08 1.07097e+08 1.07097e+08 1.07097e+08 1.07097e+08 1.07086e+08 ]
13,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.05317e+09 1.94306e+09 1.67726e+09 1.33708e+09 1.33708e+09 1.1116e+09 7.86971e+08 7.86971e+08 5.52284e+08 5.52284e+08 5.52284e+08 4.56012e+08 4.05236e+08 4.05236e+08 4.05236e+08 3.79941e+08 3.39547e+08 3.07442e+08 3.07442e+08 2.65253e+08 2.08123e+08 1.77987e+08 1.77987e+08 1.70453e+08 1.38578e+08 1.38578e+08 1.33946e+08 1.33469e+08 1.12726e+08 1.03333e+08 9.83762e+07 9.25905e+07 8.59567e+07 7.83763e+07 7.20078e+07 6.21756e+07 5.9163e+07 5.4854e+07 5.2875e+07 4.73935e+07 4.48994e+07 4.34625e+07 4.34625e+07 3.97204e+07 3.97004e+07 3.78139e+07 3.00011e+07 2.85447e+07 2.8199e+07 2.80846e+07 2.8011e+07 2.306e+07 2.1111e+07 1.96775e+07 1.96775e+07 1.96775e+07 1.89212e+07 1.89212e+07 1.76704e+07 1.67165e+07 1.67165e+07 1.67165e+07 1.63135e+07 1.63135e+07 1.60064e+07 1.48565e+07 1.48401e+07 1.48229e+07 1.45054e+07 1.43056e+07 1.43056e+07 1.41588e+07 1.40483e+07 1.39783e+07 1.39783e+07 1.39009e+07 1.38458e+07 1.38073e+07 1.38073e+07 1.37639e+07 1.37104e+07 1.36978e+07 1.36413e+07 1.36059e+07 1.35949e+07 1.35795e+07 1.35492e+07 1.35479e+07 1.35367e+07 1.35367e+07 1.35367e+07 1.35338e+07 1.35245e+07 1.35245e+07 1.35124e+07 ]
14,[1.90928e+09 1.90928e+09 1.90928e+09 1.90928e+09 1.82956e+09 1.1045e+09 9.5975e+08 9.5975e+08 7.90944e+08 7.90944e+08 7.73459e+08 7.56232e+08 7.23028e+08 5.52024e+08 5.52024e+08 5.43207e+08 5.00318e+08 2.86594e+08 2.86594e+08 2.86594e+08 2.86594e+08 2.65548e+08 1.97136e+08 1.64913e+08 1.57829e+08 1.46721e+08 1.46721e+08 1.34339e+08 1.03477e+08 1.03477e+08 1.01271e+08 1.01271e+08 5.78885e+07 5.78885e+07 5.62909e+07 5.62909e+07 5.47758e+07 4.67138e+07 4.67138e+07 4.16687e+07 3.40413e+07 3.20411e+07 3.03232e+07 3.02345e+07 2.97661e+07 2.97646e+07 2.9374e+07 2.25985e+07 2.246e+07 2.22281e+07 1.91027e+07 1.91027e+07 1.63335e+07 1.63335e+07 1.63335e+07 1.47666e+07 1.24637e+07 1.16942e+07 1.16879e+07 1.16217e+07 1.16217e+07 1.1155e+07 1.06867e+07 1.05089e+07 1.05089e+07 1.05089e+07 1.04844e+07 1.04114e+07 1.02835e+07 1.02835e+07 1.02617e+07 1.02617e+07 1.02532e+07 1.02296e+07 1.02296e+07 1.02296e+07 1.02284e+07 1.01878e+07 1.01853e+07 1.0184e+07 1.01639e+07 1.01606e+07 1.01425e+07 1.01134e+07 1.01134e+07 1.01134e+07 1.011e+07 1.011e+07 1.0108e+07 1.01054e+07 1.01054e+07 1.00984e+07 1.00935e+07 1.00935e+07 1.00935e+07 1.00927e+07 1.00808e+07 1.00808e+07 1.00786e+07 1.00786e+07 ]
15,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14361e+09 1.68483e+09 1.19138e+09 1.19138e+09 1.07319e+09 8.90032e+08 8.06815e+08 7.48045e+08 5.80177e+08 5.64214e+08 5.53005e+08 5.11617e+08 4.10803e+08 3.39913e+08 2.55834e+08 2.55834e+08 2.54298e+08 2.13552e+08 1.98988e+08 1.49853e+08 1.49853e+08 1.3292e+08 1.16066e+08 1.10707e+08 1.10707e+08 1.08802e+08 1.02169e+08 8.66727e+07 7.73648e+07 6.52424e+07 6.52424e+07 5.98593e+07 5.40938e+07 4.5341e+07 4.22522e+07 3.60037e+07 3.59326e+07 3.44254e+07 2.78079e+07 2.70096e+07 2.58773e+07 2.36412e+07 2.36412e+07 2.1393e+07 2.1393e+07 2.10386e+07 2.09154e+07 1.92269e+07 1.87887e+07 1.65321e+07 1.65321e+07 1.60823e+07 1.45176e+07 1.45176e+07 1.29022e+07 1.29022e+07 1.25085e+07 1.1862e+07 1.1862e+07 1.17534e+07 1.16735e+07 1.14199e+07 1.14158e+07 1.13982e+07 1.1243e+07 1.1243e+07 1.1243e+07 1.11989e+07 1.11912e+07 1.11682e+07 1.09316e+07 1.09316e+07 1.09316e+07 1.09316e+07 1.09316e+07 1.09316e+07 1.09316e+07 1.088e+07 1.088e+07 1.088e+07 1.088e+07 1.08781e+07 1.08717e+07 1.08536e+07 1.08536e+07 1.08536e+07 1.08536e+07 1.08478e+07 1.08478e+07 1.08286e+07 1.08137e+07 1.08137e+07 1.08059e+07 1.08059e+07 1.08059e+07 ]
16,[2.14748e+09 2.14748e+09 2.14748e+09 1.67126e+09 1.66883e+09 7.58275e+08 4.43936e+08 4.43936e+08 4.43936e+08 4.34415e+08 4.03251e+08 3.05299e+08 2.36874e+08 2.31015e+08 2.13538e+08 2.13538e+08 1.78578e+08 1.78578e+08 1.51327e+08 1.51053e+08 1.29571e+08 1.27593e+08 1.03674e+08 1.03674e+08 1.03674e+08 9.93747e+07 9.62885e+07 9.32337e+07 8.8771e+07 8.13586e+07 7.84714e+07 7.29431e+07 6.68173e+07 6.53851e+07 6.47616e+07 5.6546e+07 4.85245e+07 4.85245e+07 4.64347e+07 4.64347e+07 4.64347e+07 4.59274e+07 4.38135e+07 4.32815e+07 4.32815e+07 4.11332e+07 4.11332e+07 4.10138e+07 3.98679e+07 3.98497e+07 3.98497e+07 3.89834e+07 3.89834e+07 3.89834e+07 3.84913e+07 3.84913e+07 3.84913e+07 3.84913e+07 3.83354e+07 3.83283e+07 3.82239e+07 3.82239e+07 3.81733e+07 3.81733e+07 3.79794e+07 3.79137e+07 3.78818e+07 3.78613e+07 3.77621e+07 3.76053e+07 3.76044e+07 3.76044e+07 3.76033e+07 3.74213e+07 3.74213e+07 3.74213e+07 3.74063e+07 3.73984e+07 3.73935e+07 3.73717e+07 3.73688e+07 3.73682e+07 3.73682e+07 3.7351e+07 3.7351e+07 3.73374e+07 3.73374e+07 3.73374e+07 3.73372e+07 3.73296e+07 3.73254e+07 3.73242e+07 3.73242e+07 3.73242e+07 3.73242e+07 3.73206e+07 3.73155e+07 3.73131e+07 3.73131e+07 3.7307e+07 ]
17,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.0969e+09 1.40789e+09 9.65468e+08 9.65468e+08 9.65468e+08 9.65468e+08 7.81302e+08 6.42379e+08 5.82402e+08 5.39919e+08 4.5022e+08 3.99326e+08 3.99326e+08 2.74298e+08 2.69486e+08 1.86274e+08 1.86274e+08 1.47693e+08 1.43554e+08 1.10691e+08 9.5851e+07 9.5851e+07 7.37422e+07 7.37422e+07 4.96933e+07 4.94569e+07 4.82185e+07 3.58505e+07 3.58505e+07 3.22357e+07 3.22357e+07 3.1937e+07 3.0891e+07 2.69716e+07 2.20872e+07 2.14384e+07 1.79066e+07 1.65923e+07 1.49972e+07 1.49972e+07 1.49972e+07 1.49972e+07 1.47908e+07 1.13913e+07 1.13913e+07 1.0973e+07 1.08882e+07 1.07007e+07 1.02339e+07 1.00938e+07 8.54359e+06 6.99809e+06 6.99809e+06 6.77521e+06 6.77521e+06 6.23783e+06 6.23783e+06 6.23783e+06 6.23783e+06 6.23783e+06 6.23783e+06 6.22584e+06 6.21996e+06 6.2125e+06 6.2125e+06 6.2125e+06 6.2069e+06 6.2069e+06 6.20404e+06 6.20387e+06 6.18926e+06 6.18926e+06 6.18920e+06 6.18614e+06 6.18614e+06 6.18614e+06 6.18614e+06 6.18279e+06 6.18275e+06 6.18275e+06 6.18264e+06 6.17964e+06 6.17964e+06 6.17746e+06 6.17746e+06 6.17746e+06 6.17746e+06 6.17746e+06 6.17746e+06 6.17745e+06 6.17742e+06 6.17616e+06 6.17616e+06 6.17616e+06 6.17613e+06 ]
18,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.05387e+09 1.90531e+09 1.33807e+09 1.17162e+09 6.29951e+08 6.29951e+08 6.29951e+08 6.26673e+08 3.91215e+08 3.91215e+08 3.79755e+08 3.79755e+08 2.71331e+08 2.71331e+08 2.44416e+08 1.69412e+08 1.69412e+08 1.20813e+08 9.40473e+07 9.40473e+07 8.29586e+07 8.29586e+07 7.87443e+07 7.39237e+07 6.87552e+07 6.87552e+07 6.53979e+07 6.42933e+07 6.38449e+07 6.10347e+07 6.00839e+07 5.56411e+07 5.01122e+07 5.01122e+07 4.8917e+07 4.8917e+07 4.62477e+07 4.5893e+07 4.4759e+07 4.42835e+07 4.42835e+07 4.42591e+07 4.3079e+07 4.30702e+07 4.30701e+07 4.26973e+07 4.24151e+07 4.16387e+07 4.15493e+07 4.11052e+07 4.1051e+07 4.08333e+07 4.08333e+07 4.04573e+07 4.02914e+07 4.02914e+07 4.02355e+07 4.0016e+07 4.0016e+07 4.0016e+07 3.97976e+07 3.97976e+07 3.97154e+07 3.9695e+07 3.95727e+07 3.94991e+07 3.94117e+07 3.94117e+07 3.94117e+07 3.94117e+07 3.93995e+07 3.93995e+07 3.93995e+07 3.93936e+07 3.93936e+07 3.93936e+07 3.93936e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93931e+07 3.93927e+07 3.93927e+07 ]
19,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.65978e+09 7.06004e+08 7.06004e+08 7.06004e+08 7.0343e+08 5.57342e+08 5.57342e+08 4.6227e+08 4.03964e+08 3.84793e+08 2.07898e+08 2.07898e+08 1.68599e+08 1.65008e+08 1.5849e+08 1.5849e+08 1.53175e+08 9.58755e+07 8.8633e+07 8.8633e+07 8.39764e+07 7.27293e+07 5.68501e+07 5.68501e+07 5.68501e+07 5.68175e+07 5.68175e+07 4.11673e+07 4.11673e+07 4.11673e+07 4.11673e+07 4.08086e+07 3.74899e+07 3.53428e+07 3.52679e+07 3.4299e+07 3.42972e+07 3.41486e+07 3.21155e+07 2.85641e+07 2.85641e+07 2.85641e+07 2.85641e+07 2.85641e+07 2.85641e+07 2.73706e+07 2.63962e+07 2.63962e+07 2.55013e+07 2.46495e+07 2.46495e+07 2.35651e+07 2.33388e+07 2.27199e+07 2.21683e+07 2.21683e+07 2.21683e+07 2.21683e+07 2.21683e+07 2.21037e+07 2.18458e+07 2.18244e+07 2.16453e+07 2.16453e+07 2.16453e+07 2.16453e+07 2.16453e+07 2.16453e+07 2.16453e+07 2.1526e+07 2.1526e+07 2.1526e+07 2.1526e+07 2.1526e+07 2.15218e+07 2.15218e+07 2.15218e+07 2.15153e+07 2.15148e+07 2.15025e+07 2.15025e+07 2.15025e+07 2.15024e+07 2.14911e+07 2.14856e+07 2.14856e+07 2.14846e+07 2.14846e+07 2.14846e+07 2.14846e+07 2.14846e+07 2.14846e+07 2.14845e+07 2.14836e+07 2.14836e+07 2.14832e+07 ]
20,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.45927e+09 1.37877e+09 1.28722e+09 1.2618e+09 9.52583e+08 9.52583e+08 9.52583e+08 6.46635e+08 6.46635e+08 5.93476e+08 4.32795e+08 3.46988e+08 3.46988e+08 3.39285e+08 3.31024e+08 2.50824e+08 2.50824e+08 2.50824e+08 2.2618e+08 2.03222e+08 1.80758e+08 1.78244e+08 1.65793e+08 1.65793e+08 1.50522e+08 1.18139e+08 1.0268e+08 9.77875e+07 8.98267e+07 8.98267e+07 8.32169e+07 7.66555e+07 6.01507e+07 6.01507e+07 5.36909e+07 5.25115e+07 4.32631e+07 4.32631e+07 4.32631e+07 4.11464e+07 4.11464e+07 3.66112e+07 3.40276e+07 3.34958e+07 3.19266e+07 3.16772e+07 3.16772e+07 3.12027e+07 3.07884e+07 3.07884e+07 3.05572e+07 3.0153e+07 2.98936e+07 2.9424e+07 2.85349e+07 2.81726e+07 2.75851e+07 2.75851e+07 2.75851e+07 2.75703e+07 2.61321e+07 2.61321e+07 2.60259e+07 2.59489e+07 2.58606e+07 2.57956e+07 2.57695e+07 2.57614e+07 2.5535e+07 2.5535e+07 2.55337e+07 2.55337e+07 2.5347e+07 2.5347e+07 2.5347e+07 2.5347e+07 2.53461e+07 2.53461e+07 2.53454e+07 2.53454e+07 2.52927e+07 2.52812e+07 2.52753e+07 2.52672e+07 2.52672e+07 2.52672e+07 2.52513e+07 2.52464e+07 2.52331e+07 2.52242e+07 2.521e+07 2.52e+07 2.52e+07 2.52e+07 2.52e+07 ]
21,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.70087e+09 1.70087e+09 1.52691e+09 1.06252e+09 1.06252e+09 8.63658e+08 8.57978e+08 7.22565e+08 7.22565e+08 3.25304e+08 3.25304e+08 2.87964e+08 2.5195e+08 2.35038e+08 2.1036e+08 1.81337e+08 1.59355e+08 1.51129e+08 1.45062e+08 1.29532e+08 9.81642e+07 8.85701e+07 8.70919e+07 8.19172e+07 7.4173e+07 5.68434e+07 5.68434e+07 5.68434e+07 5.4976e+07 5.27798e+07 5.27798e+07 4.41011e+07 4.35055e+07 4.23792e+07 4.02171e+07 3.82035e+07 3.82035e+07 3.82035e+07 3.77323e+07 3.6339e+07 3.6339e+07 3.59709e+07 3.42433e+07 3.41966e+07 3.37314e+07 3.30785e+07 3.29903e+07 3.26802e+07 3.22951e+07 3.22951e+07 3.21139e+07 3.18605e+07 3.1612e+07 3.1612e+07 3.14525e+07 3.14525e+07 3.14507e+07 3.12308e+07 3.12308e+07 3.12308e+07 3.10247e+07 3.10247e+07 3.10247e+07 3.08416e+07 3.08416e+07 3.06713e+07 3.06713e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.05592e+07 3.04843e+07 3.04843e+07 3.04843e+07 3.04843e+07 3.04718e+07 3.0402e+07 3.03789e+07 3.03662e+07 3.03651e+07 3.03651e+07 3.03578e+07 3.03578e+07 3.03557e+07 3.03419e+07 3.03419e+07 3.03419e+07 3.0341e+07 3.0341e+07 ]
22,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.94549e+09 1.75164e+09 1.56332e+09 1.18999e+09 7.92606e+08 7.92606e+08 7.0076e+08 6.66963e+08 6.03278e+08 6.03278e+08 4.6025e+08 3.86736e+08 3.86736e+08 3.86736e+08 2.75102e+08 2.75102e+08 2.51585e+08 2.47152e+08 2.44131e+08 1.74511e+08 1.74511e+08 1.74511e+08 1.67204e+08 1.57408e+08 1.47733e+08 1.47733e+08 1.47733e+08 1.47362e+08 1.45256e+08 1.43243e+08 1.39932e+08 1.34367e+08 1.34367e+08 1.32834e+08 1.30253e+08 1.30253e+08 1.29048e+08 1.2467e+08 1.2451e+08 1.23528e+08 1.23003e+08 1.23003e+08 1.20234e+08 1.20234e+08 1.20234e+08 1.20234e+08 1.20234e+08 1.20152e+08 1.20152e+08 1.20152e+08 1.20152e+08 1.19872e+08 1.19872e+08 1.19796e+08 1.19735e+08 1.19696e+08 1.19615e+08 1.19615e+08 1.19609e+08 1.19234e+08 1.19193e+08 1.19193e+08 1.19193e+08 1.19193e+08 1.19193e+08 1.19184e+08 1.19184e+08 1.19183e+08 1.19183e+08 1.19172e+08 1.19154e+08 1.19143e+08 1.19143e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19129e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19118e+08 1.19117e+08 1.19117e+08 1.19117e+08 1.19117e+08 ]
23,[2.14748e+09 2.14748e+09 2.14748e+09 1.90259e+09 1.81647e+09 1.81647e+09 1.49245e+09 1.16869e+09 8.48109e+08 8.48109e+08 8.48109e+08 5.36219e+08 5.15921e+08 4.61998e+08 4.61998e+08 3.14222e+08 3.14222e+08 2.58142e+08 2.58142e+08 2.16865e+08 2.16865e+08 2.16865e+08 1.84708e+08 1.83643e+08 1.83591e+08 1.76574e+08 1.60973e+08 1.60124e+08 1.58283e+08 1.56765e+08 1.56765e+08 1.53949e+08 1.53949e+08 1.52515e+08 1.52515e+08 1.52515e+08 1.52206e+08 1.51003e+08 1.50483e+08 1.5031e+08 1.47031e+08 1.47031e+08 1.47031e+08 1.46302e+08 1.45609e+08 1.44997e+08 1.44339e+08 1.44077e+08 1.44077e+08 1.44077e+08 1.44077e+08 1.43563e+08 1.43217e+08 1.42922e+08 1.42705e+08 1.42705e+08 1.42705e+08 1.42705e+08 1.42647e+08 1.42634e+08 1.42526e+08 1.42526e+08 1.42492e+08 1.42385e+08 1.42343e+08 1.42331e+08 1.4222e+08 1.4222e+08 1.42217e+08 1.4217e+08 1.42146e+08 1.42146e+08 1.42103e+08 1.42103e+08 1.421e+08 1.42098e+08 1.42098e+08 1.42098e+08 1.42098e+08 1.42098e+08 1.42095e+08 1.42095e+08 1.42095e+08 1.42058e+08 1.42056e+08 1.42056e+08 1.42056e+08 1.42053e+08 1.42051e+08 1.42048e+08 1.42045e+08 1.42045e+08 1.42043e+08 1.42043e+08 1.42041e+08 1.4204e+08 1.4204e+08 1.4204e+08 1.42039e+08 1.42039e+08 ]
24,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.91219e+09 1.51641e+09 1.43462e+09 1.37084e+09 9.66017e+08 9.66017e+08 9.11179e+08 6.84039e+08 6.17986e+08 4.90703e+08 4.48322e+08 3.57022e+08 3.54957e+08 3.54957e+08 3.33324e+08 2.09146e+08 2.0138e+08 2.0138e+08 2.0138e+08 1.80256e+08 1.53862e+08 1.44925e+08 1.44925e+08 1.19472e+08 1.18645e+08 1.18645e+08 9.32053e+07 9.32053e+07 8.62405e+07 7.68176e+07 7.68176e+07 6.83031e+07 6.78892e+07 6.1507e+07 6.1507e+07 5.49967e+07 5.49967e+07 4.68489e+07 4.68489e+07 4.68489e+07 4.29438e+07 4.18246e+07 4.18246e+07 3.86518e+07 3.84196e+07 3.5813e+07 3.5813e+07 3.5175e+07 3.50528e+07 3.50528e+07 3.39778e+07 3.3899e+07 3.33633e+07 3.32685e+07 3.32685e+07 3.29785e+07 3.29447e+07 3.29447e+07 3.26601e+07 3.2659e+07 3.23441e+07 3.21995e+07 3.21995e+07 3.18628e+07 3.17887e+07 3.17348e+07 3.16109e+07 3.16109e+07 3.16109e+07 3.14637e+07 3.14637e+07 3.14637e+07 3.13857e+07 3.1149e+07 3.11413e+07 3.11413e+07 3.11413e+07 3.11413e+07 3.1014e+07 3.10048e+07 3.07345e+07 3.07345e+07 3.07345e+07 3.06636e+07 3.05871e+07 3.05855e+07 3.05855e+07 3.05855e+07 3.05845e+07 3.05811e+07 3.0566e+07 3.05598e+07 3.05592e+07 3.05563e+07 3.05563e+07 ]
25,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.08931e+09 2.05356e+09 1.99821e+09 1.73718e+09 1.54556e+09 1.26418e+09 1.23712e+09 8.80138e+08 5.88556e+08 5.34328e+08 5.33667e+08 5.33667e+08 2.86293e+08 2.86293e+08 2.78386e+08 2.01382e+08 2.01382e+08 1.23312e+08 1.02796e+08 1.02796e+08 7.76425e+07 6.90483e+07 5.2724e+07 4.47771e+07 3.70944e+07 3.5971e+07 3.48089e+07 3.0487e+07 2.96314e+07 2.21271e+07 2.21271e+07 2.21271e+07 2.1383e+07 1.98096e+07 1.98096e+07 1.94441e+07 1.72377e+07 1.70653e+07 1.65839e+07 1.48226e+07 1.46037e+07 1.43056e+07 1.40702e+07 1.38451e+07 1.38451e+07 1.38451e+07 1.37841e+07 1.31765e+07 1.31765e+07 1.30694e+07 1.30694e+07 1.29455e+07 1.24881e+07 1.24881e+07 1.2336e+07 1.2292e+07 1.21968e+07 1.21125e+07 1.19802e+07 1.19489e+07 1.17002e+07 1.16475e+07 1.16458e+07 1.14792e+07 1.14439e+07 1.1369e+07 1.13251e+07 1.13251e+07 1.13159e+07 1.12644e+07 1.11241e+07 1.11241e+07 1.10481e+07 1.10481e+07 1.1015e+07 1.1015e+07 1.09465e+07 1.09465e+07 1.09465e+07 1.09305e+07 1.09305e+07 1.08836e+07 1.08678e+07 1.08678e+07 1.08678e+07 1.08678e+07 1.08678e+07 1.08662e+07 1.08662e+07 1.08662e+07 1.08591e+07 1.08591e+07 1.08591e+07 1.08571e+07 1.08476e+07 1.08476e+07 ]
26,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.30993e+09 1.30993e+09 1.30993e+09 1.1824e+09 1.03512e+09 9.21927e+08 7.39469e+08 7.10787e+08 6.44811e+08 5.09391e+08 4.98153e+08 3.30113e+08 3.30113e+08 3.30113e+08 3.30113e+08 2.5386e+08 2.34962e+08 2.13149e+08 1.84814e+08 1.84814e+08 1.84814e+08 1.41481e+08 1.41481e+08 1.2609e+08 1.2609e+08 1.2609e+08 1.2609e+08 1.23615e+08 1.14912e+08 1.14912e+08 1.14912e+08 1.12036e+08 1.06828e+08 1.06521e+08 1.02078e+08 9.89742e+07 9.83175e+07 9.34584e+07 9.34584e+07 9.14558e+07 8.69427e+07 8.69427e+07 8.5202e+07 8.51705e+07 8.36461e+07 8.20002e+07 7.92174e+07 7.82801e+07 7.80244e+07 7.66119e+07 7.64622e+07 7.5066e+07 7.5066e+07 7.28885e+07 7.2533e+07 7.2533e+07 7.2533e+07 7.2533e+07 7.2533e+07 7.2533e+07 7.2454e+07 7.2454e+07 7.24382e+07 7.23632e+07 7.23409e+07 7.23409e+07 7.23409e+07 7.23409e+07 7.23407e+07 7.2184e+07 7.21821e+07 7.21821e+07 7.21644e+07 7.21644e+07 7.2116e+07 7.2116e+07 7.2116e+07 7.2116e+07 7.2116e+07 7.21097e+07 7.21097e+07 7.21097e+07 7.21087e+07 7.21065e+07 7.21065e+07 7.21046e+07 7.21037e+07 7.21037e+07 7.21037e+07 7.21023e+07 7.21023e+07 7.21012e+07 7.21012e+07 7.21012e+07 7.21012e+07 ]
27,[2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 2.14748e+09 1.69276e+09 1.4058e+09 1.05597e+09 8.09708e+08 7.45316e+08 7.34424e+08 6.58647e+08 4.52012e+08 3.76357e+08 3.49596e+08 3.49596e+08 3.24242e+08 2.10979e+08 2.10979e+08 1.89843e+08 1.30613e+08 1.30249e+08 1.2577e+08 1.21731e+08 1.21731e+08 1.03818e+08 1.01376e+08 8.71199e+07 8.19252e+07 7.65243e+07 7.65243e+07 7.17419e+07 7.09744e+07 5.89049e+07 5.89049e+07 5.173e+07 5.173e+07 5.173e+07 4.39782e+07 4.39782e+07 4.22213e+07 3.95369e+07 2.98992e+07 2.98992e+07 2.88097e+07 2.88097e+07 2.88097e+07 2.76193e+07 2.76193e+07 2.6284e+07 2.51649e+07 2.23711e+07 2.2371e+07 2.2278e+07 2.13624e+07 2.12354e+07 1.92469e+07 1.92469e+07 1.92469e+07 1.90041e+07 1.82186e+07 1.81431e+07 1.81217e+07 1.80918e+07 1.79499e+07 1.69928e+07 1.69928e+07 1.69928e+07 1.69448e+07 1.69448e+07 1.65078e+07 1.64381e+07 1.60899e+07 1.60899e+07 1.60899e+07 1.60899e+07 1.60899e+07 1.60899e+07 1.60388e+07 1.6004e+07 1.6004e+07 1.59003e+07 1.59003e+07 1.58222e+07 1.58222e+07 1.58222e+07 1.58222e+07 1.57937e+07 1.57876e+07 1.57876e+07 1.57876e+07 1.57795e+07 1.57499e+07 1.57499e+07 1.57499e+07 1.57499e+07 1.57499e+07 1.57499e+07 1.57499e+07 1.57471e+07 ]
