1748.93
1754.79
1000.89
1256.69
2092.46
1223.22
1456.59
2004.44
803.601
1159.61
1620.53
1953.23
1406.12
1684.47
1689.66
1593.6
1664.04
1378.35
2239.77
747.995
1665.07
1450.86
1451.6
1449.31
1482.3
1275.13
1315.66
1649.61
1562.2
1250.77
1749.27
1673.95
1868.57
1231.51
1839.37
1945.07
1992.89
2058.93
1096.9
1581.13
1749.07
943.514
1441.66
1627.81
1829.16
1269.42
1170.22
1995.5
1485.94
1478.62
