343,334,342,340,365,341,370,344,332,331,331,330,334,346,342,339,346,341,345,349,344,350,338,593,446,350,337,455,414,508,388,346,338,332,334,336,334,332,333,331,331,331,333,333,329,335,325,334,328,330
454,452,447,453,449,448,451,451,450,449,450,451,452,448,463,449,450,451,450,446,453,452,452,452,450,449,450,451,452,443,446,445,447,440,444,444,442,444,442,440,442,443,451,452,448,452,448,450,451,451
353,348,344,347,347,347,348,348,345,341,342,341,341,342,344,348,357,359,351,351,353,346,352,351,351,350,346,348,347,349,349,349,347,348,346,348,351,349,350,341,345,344,349,342,341,364,353,344,348,349
485,493,502,488,485,485,486,483,487,487,479,480,486,488,487,484,482,487,484,489,490,486,485,483,490,489,480,482,493,479,480,482,478,477,481,479,487,489,489,493,485,484,487,485,489,488,489,487,486,487
646,658,639,647,641,641,636,638,642,635,642,641,645,634,639,636,640,641,641,636,642,645,641,648,647,643,642,637,640,645,632,645,638,631,636,635,642,639,642,636,639,635,643,640,646,641,639,637,638,649
502,494,514,497,496,488,496,495,497,498,498,498,501,500,493,494,488,489,489,488,488,489,489,492,487,486,504,489,486,491,491,490,491,497,498,498,497,498,495,498,495,496,497,497,497,495,494,496,496,496
694,707,692,691,691,690,691,697,690,691,679,680,685,692,690,690,692,691,691,675,677,685,685,686,676,690,682,681,679,675,677,678,676,682,678,690,690,684,685,689,680,683,687,691,682,679,679,677,676,677
523,520,536,521,520,513,521,520,520,509,521,508,512,522,521,509,515,521,520,521,520,521,521,520,520,520,514,526,520,521,510,514,522,518,520,522,512,518,509,510,510,518,510,516,510,510,510,511,510,511
755,769,754,743,749,742,753,740,740,751,749,738,747,769,737,735,746,736,736,735,738,736,736,740,755,743,735,751,742,738,738,745,751,749,749,750,749,752,737,744,738,737,741,741,745,735,735,735,736,748
1008,1017,1005,1007,1008,995,993,1006,999,1011,1008,1017,1010,1007,1011,1008,1006,1011,1012,1005,1014,1003,1009,1003,1007,1008,1001,1011,1007,1005,1002,1004,1015,1003,1002,1005,1006,992,990,996,1021,996,996,997,993,995,1003,1007,996,999
