Run#,Result,Solution
34,10.1463,[23.1427 -9.40691 -17.5938 1.25117 -15.4432 24.2533 -0.580694 -11.4856 -21.2928 -16.3492 28.6031 -12.0121 20.136 9.66061 29.2959 -8.66859 26.62 28.8998 4.04779 -20.0039 1.77644 29.9054 22.5069 6.87104 -12.9042 13.1803 20.0538 17.6123 25.1301 15.3285 ]
35,10.1463,[10.5942 21.5877 -22.0442 24.8563 1.38894 -15.626 -10.7575 -1.63762 13.6113 25.9832 11.1818 1.08441 19.1512 -2.30564 4.02325 -23.3369 -14.2055 6.67125 12.8664 1.17901 -20.6387 -8.03687 -24.1047 10.8009 -29.0541 18.1898 5.05325 15.7416 -23.4851 -17.6112 ]
36,10.1463,[-8.82419 -5.43327 26.4056 2.53937 -23.2277 3.86587 -27.7598 -15.7989 27.3583 19.6269 6.63288 18.3426 -1.53344 23.7085 8.42414 21.7955 13.0245 19.2136 -3.96735 23.5322 29.9037 16.2382 19.5257 -17.6403 -8.56497 -7.08724 -12.6925 12.0987 -7.70488 29.6547 ]
37,10.1463,[9.06046 -10.0622 -9.05764 29.8601 5.0568 -20.5485 25.1845 22.8687 11.7855 20.0119 12.8909 -17.6044 -0.619747 -4.17939 -6.32307 -1.40742 8.00264 -29.6918 5.49424 -28.0957 -1.30333 -20.881 28.8202 -21.4191 -21.8748 -13.2308 14.6155 2.13339 25.7074 -11.3793 ]
38,10.1463,[4.41276 -0.911537 -20.9334 15.9208 -12.2849 -11.6442 -19.1821 5.7543 24.0999 29.4035 14.9552 -19.6753 24.5496 -12.513 -18.5627 17.7304 6.66953 2.57053 10.1524 10.9747 15.9732 14.3007 -20.3502 -3.37496 -21.0427 1.63078 -22.6148 -21.9749 1.78643 -21.4105 ]
39,10.1463,[26.5187 28.9767 -3.40193 9.71704 3.99556 -19.8021 -18.6213 -10.7758 -13.9073 -4.89122 15.0402 12.7526 7.73189 10.7114 17.4666 -0.213558 17.2404 -6.62279 11.1098 -19.0579 4.29935 11.6222 -3.28938 -3.80851 -23.2894 9.44858 -29.2897 -18.0245 0.230459 19.5304 ]
40,10.1463,[23.1183 -24.2012 10.4512 21.9937 9.00889 10.4873 15.4485 13.0898 0.136169 17.0275 -5.75276 -27.8431 -19.2994 -10.212 -6.69441 -26.5739 15.7164 -16.2093 17.6969 9.85696 -23.1178 -1.28864 6.77492 8.95111 -24.9438 -13.9965 -3.99922 3.86968 -12.2437 -16.3701 ]
41,10.1463,[-7.29528 -1.34022 4.58512 3.94623 20.1224 14.579 7.7439 -5.25989 -3.8957 -0.312267 -14.6296 -23.9932 7.03782 -15.9061 -16.1369 -29.3422 15.4115 3.31714 14.9694 -7.84614 -7.11744 -0.941839 20.8318 15.0314 -29.8096 2.67553 8.02594 -6.65899 14.1914 -24.7158 ]
42,10.1463,[2.62041 2.16277 -24.7019 18.7237 -8.66809 -11.9808 1.37076 -10.5235 23.972 18.1731 11.8365 -11.4693 -26.6633 -3.73626 16.8137 -7.95177 24.1553 2.81682 17.4421 -0.185013 5.85274 -20.3738 -2.78336 -12.8016 -23.0406 27.7572 -17.1472 -19.2271 3.64972 23.1598 ]
43,10.1463,[25.2648 2.30835 -18.0657 -22.6138 8.5518 -2.94137 13.5981 -14.2529 -14.7942 2.31414 22.022 14.0425 7.8573 -20.2547 -3.26939 -23.373 -23.8956 16.9846 29.1904 -29.5946 -8.59985 2.05567 -8.69153 18.1203 -2.26265 -0.589275 -9.48479 -10.6111 -20.0536 -22.4415 ]
44,10.1463,[-11.6176 -1.18355 6.30997 -27.873 8.02056 -25.5559 18.6054 -8.06087 22.4261 -13.8271 22.7569 11.9119 11.2203 -2.01411 -0.964706 3.03984 3.79284 5.9682 7.05332 -16.9602 8.35833 8.10297 6.50552 27.0488 22.1467 -13.9291 -5.17944 -0.971451 -13.7204 29.6443 ]
45,10.1463,[0.977547 -22.8611 3.61973 24.8474 -15.0017 -15.6036 -3.80727 15.3307 -14.5009 28.176 -18.1659 -7.5704 25.2505 27.5709 -5.17592 9.22436 -0.67647 -12.2498 17.6031 5.71923 -18.2861 -10.8901 -10.6383 -8.95811 -26.7621 17.863 23.6615 14.9276 28.8932 18.8355 ]
46,10.1463,[6.07693 28.8492 28.6749 5.58401 27.8483 27.4184 29.4035 -24.5509 2.48124 -9.05765 -0.155581 -5.07905 -7.94398 2.70311 -6.41556 -17.937 14.8656 6.78629 24.7202 18.4203 -9.36418 24.7632 27.134 5.2998 -19.9442 20.6554 16.9087 -5.08275 -6.89113 10.8243 ]
47,10.1463,[-2.87122 -4.98353 -27.0495 23.4068 19.6095 7.30473 -15.3059 -0.649746 -13.9 3.7962 -11.0653 0.59786 8.73851 -17.5825 12.0372 -27.1339 15.5609 -29.0309 -11.3892 -3.04915 6.37073 -25.8531 -9.61144 20.4753 -10.4209 -10.2729 -1.22957 29.8331 15.6215 25.1073 ]
48,10.1463,[-8.95725 13.7841 -11.6061 -29.4487 2.77013 21.5956 -12.1701 -25.4057 29.0781 -26.6611 8.50924 -21.5657 29.5052 -16.3774 -6.23318 -3.779 -10.9137 9.73698 20.0675 -19.0791 7.4277 -24.9883 -25.5582 -9.16875 -24.4429 -14.1476 -3.17949 5.34908 2.9835 9.39005 ]
49,10.1463,[13.0957 -7.68036 17.0804 -24.5454 0.764711 9.09732 26.802 -29.1504 -19.4298 16.3007 -26.2579 7.62011 13.2951 -3.94279 23.8687 27.4568 -27.7232 -9.22847 -9.92355 -1.57112 -3.90209 -29.3588 -16.0068 -3.51335 23.3287 28.2221 -23.684 -11.7831 17.295 16.8333 ]
50,10.1463,[-9.31489 2.32832 15.9758 -1.34446 -13.9095 25.9682 -19.1536 -16.0819 19.7168 2.43124 7.92962 -28.128 -26.1151 -13.667 25.2132 -8.10871 -7.15646 26.3435 -25.3361 22.393 -15.8074 9.84888 -20.8322 -18.7265 23.1822 -10.6722 -19.018 -23.5628 0.238535 17.6828 ]
