Run#,f best
1,[-2677.01 -2677.01 -3054.86 -3212.18 -3212.18 -3751.43 -3906.79 -4021.69 -4995.86 -4995.86 -5282.79 -5729.67 -5865.3 -5865.3 -5954.06 -6200.81 -6901.67 -6901.67 -6901.67 -6901.67 -7142.38 -7265.59 -7425.41 -7449.39 -8062.76 -8062.76 -8074.85 -8074.85 -8350.43 -8409.92 -8409.92 -8497.71 -8497.71 -8758.46 -8789.61 -8950.22 -8950.22 -9027.97 -9065.37 -9231.82 -9426.09 -9426.21 -9437.16 -9549.29 -9549.29 -9619.33 -9619.33 -9619.33 -9639.21 -9639.21 -9725.3 -9767.47 -9767.47 -9860.17 -9944.43 -9944.43 -9995.21 -9995.21 -10110.7 -10110.7 -10110.7 -10110.7 -10110.7 -10162.6 -10229.6 -10229.6 -10279.2 -10279.2 -10279.2 -10301.7 -10376.5 -10376.5 -10414.1 -10414.1 -10450 -10450 -10450 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10481.3 -10494.4 -10494.4 -10554.5 -10554.5 -10554.5 -10554.5 -10555.4 -10567.6 -10567.6 -10567.6 -10579.2 -10579.2 -10580 -10592.3 -10592.3 -10592.3 -10592.3 -10592.3 -10599.1 -10599.1 -10599.9 -10599.9 -10612.2 -10612.2 -10612.2 -10613.1 -10613.1 -10613.1 -10614.1 -10614.9 -10614.9 -10614.9 -10614.9 -10614.9 -10614.9 -10625.1 -10625.1 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10664.4 -10673.5 -10673.5 -10673.5 -10673.5 -10673.5 -10673.5 -10678.3 -10678.3 -10681.2 -10681.2 -10681.4 -10681.4 -10681.9 -10681.9 -10694.1 -10694.1 -10694.1 -10694.1 -10694.8 -10701.7 -10701.7 -10701.7 -10701.7 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10702.3 -10704.2 -10704.2 -10704.2 -10704.2 -10704.2 -10704.2 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10705.3 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.5 -10707.9 -10707.9 -10708.7 -10708.7 -10713.3 -10713.3 -10713.3 ]
2,[-2747.04 -3263.74 -3346.64 -3489.77 -3809.4 -3809.4 -4882 -4882 -4882 -5108.24 -5831.04 -5831.04 -5831.04 -6046.15 -6046.15 -6115.75 -6579.7 -6806.02 -6984.45 -7266.68 -7425.92 -7549.3 -7549.3 -7686.77 -7824.45 -7880.17 -7931.86 -8075.38 -8075.38 -8168.44 -8206.67 -8206.67 -8206.67 -8367.64 -8568.23 -8707.23 -8707.23 -8707.23 -8727.37 -8843.74 -9013.03 -9013.03 -9187.09 -9187.09 -9187.09 -9187.09 -9305.4 -9332.17 -9332.17 -9332.17 -9332.17 -9332.17 -9402.76 -9402.76 -9458.24 -9490.89 -9490.89 -9551.56 -9551.56 -9551.56 -9551.56 -9551.56 -9598.11 -9598.11 -9598.11 -9598.11 -9598.11 -9762.19 -9762.19 -9762.19 -9762.19 -9762.19 -9763.31 -9763.31 -9769.36 -9769.64 -9769.64 -9770.49 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10100.3 -10102.8 -10102.8 -10102.8 -10102.8 -10106.6 -10106.6 -10177.8 -10177.8 -10197 -10197 -10197 -10197 -10197.4 -10223.2 -10223.2 -10223.2 -10223.2 -10223.6 -10223.6 -10223.6 -10224.1 -10224.1 -10224.1 -10231.1 -10257.7 -10257.7 -10257.7 -10257.7 -10257.7 -10257.7 -10257.7 -10283.9 -10283.9 -10283.9 -10284.4 -10284.4 -10284.4 -10284.4 -10284.8 -10284.8 -10284.8 -10340.6 -10340.6 -10340.6 -10340.6 -10366.9 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10367.3 -10377 -10377 -10377 -10377 -10377 -10377 -10391.4 -10391.4 -10391.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10410.4 -10416.5 -10416.5 -10419.1 -10419.1 -10419.1 -10419.1 -10419.1 -10419.1 -10419.1 -10419.1 -10419.1 -10427.3 -10427.3 -10427.3 -10427.3 -10427.3 -10427.6 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10429.4 -10433 -10433 -10433 -10433 -10433 -10433 -10433 -10433 -10433 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10438.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.3 -10439.5 -10439.5 -10439.5 -10439.5 -10439.5 -10439.5 -10439.5 -10439.5 ]
3,[-2227.26 -2227.26 -2720.18 -3064.58 -3330.62 -3940.49 -3956.7 -4002.41 -4616.73 -4866.73 -5081.37 -5129.49 -5525.23 -5626.83 -5992.12 -6087.11 -6288.07 -6885.42 -6885.42 -6885.42 -7605.21 -7623.27 -7746.12 -8168.28 -8168.28 -8168.28 -8168.28 -8282.21 -8453.21 -8453.21 -8453.21 -8675.47 -8722.56 -9003.12 -9003.12 -9039.31 -9039.31 -9138.53 -9166.27 -9166.27 -9166.27 -9397.39 -9405 -9490.72 -9518.28 -9518.28 -9518.28 -9623.63 -9623.63 -9645.58 -9665.35 -9665.35 -9694.3 -9787.44 -9800.76 -9829.7 -9865.29 -9865.29 -9903.6 -9903.6 -9943.38 -9958.43 -9958.43 -9985.64 -10082.1 -10082.1 -10082.1 -10082.1 -10082.1 -10082.1 -10125.9 -10140.9 -10140.9 -10186.7 -10186.7 -10186.7 -10186.7 -10186.7 -10297.7 -10297.7 -10297.7 -10297.7 -10300.3 -10300.3 -10333.1 -10333.1 -10333.1 -10333.1 -10333.1 -10356.1 -10356.1 -10356.1 -10356.1 -10356.1 -10367.6 -10367.6 -10387.2 -10390.5 -10395.3 -10395.3 -10395.3 -10395.3 -10395.3 -10395.3 -10396.8 -10402.7 -10403.2 -10403.2 -10403.2 -10403.2 -10407.8 -10407.8 -10407.8 -10409 -10518.5 -10521.6 -10521.6 -10521.6 -10526.7 -10526.7 -10529.5 -10535 -10548.8 -10548.8 -10548.8 -10548.8 -10548.8 -10551.1 -10551.1 -10551.1 -10551.1 -10556.7 -10556.7 -10556.7 -10562 -10568 -10576.1 -10576.1 -10576.1 -10576.1 -10576.1 -10577.4 -10577.4 -10577.4 -10577.4 -10577.4 -10577.4 -10577.4 -10577.4 -10579.3 -10579.3 -10579.3 -10579.3 -10579.3 -10579.3 -10579.3 -10579.3 -10579.3 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10580.7 -10583 -10583 -10583 -10583 -10583 -10583 -10583 -10583 -10583 -10583 -10585.3 -10585.3 -10586.3 -10586.3 -10586.3 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.4 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10587.7 -10589.2 -10589.2 -10589.2 -10589.2 -10589.2 -10589.2 -10589.2 -10589.2 -10589.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10590.2 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 -10591.4 ]
4,[-2891.31 -3021.37 -3021.37 -3244.39 -3244.39 -3914.03 -3914.03 -4099.73 -4461.5 -4461.5 -4895.08 -4974.8 -5193.42 -5526.78 -5526.78 -5880.99 -5950.53 -6103.48 -6165.37 -6353.97 -6652.92 -6658.51 -6658.51 -6748.89 -6950.96 -6998.82 -6998.82 -6998.82 -7374.5 -7374.5 -7374.5 -7437.61 -7533.92 -7533.92 -7815.83 -7815.83 -7872.94 -8075.01 -8075.01 -8227.72 -8526.83 -8526.83 -8526.83 -8526.83 -8526.83 -8821.23 -8821.23 -8821.23 -8821.23 -8821.23 -8828.27 -8903.88 -8904.35 -8914.71 -8914.71 -8923.84 -8923.84 -8980.69 -8984.79 -8984.79 -8994.91 -9000.65 -9014.72 -9050.15 -9074.35 -9144.25 -9190.55 -9202.65 -9222.07 -9222.07 -9249.5 -9269.16 -9269.16 -9269.16 -9292.9 -9292.9 -9292.9 -9339.2 -9361.13 -9361.13 -9361.42 -9394.2 -9394.2 -9439.69 -9459.22 -9471.06 -9471.06 -9471.06 -9471.06 -9503.05 -9533.61 -9533.61 -9533.61 -9557.67 -9573.68 -9573.68 -9573.68 -9573.68 -9573.68 -9639.54 -9639.54 -9639.54 -9639.54 -9639.54 -9639.54 -9642.33 -9651.66 -9683.37 -9683.37 -9699.87 -9699.87 -9734.11 -9745.04 -9745.04 -9763.34 -9763.34 -9787.31 -9787.31 -9787.31 -9788.87 -9816.53 -9822.89 -9822.89 -9832.48 -9832.48 -9832.48 -9853.97 -9878.08 -9878.08 -9878.08 -9878.08 -9894.03 -9903.58 -9915.52 -9932.58 -9954.69 -9954.69 -9976.18 -9976.18 -9976.18 -9976.18 -9976.18 -9977.9 -9977.9 -9977.9 -9981.89 -9981.89 -9981.89 -9991.57 -9991.57 -9991.57 -9991.57 -9991.57 -9996.97 -9999.26 -10012.6 -10012.6 -10012.6 -10012.6 -10017.1 -10017.1 -10021.1 -10031.4 -10033.7 -10033.7 -10044.8 -10060.1 -10064.3 -10064.3 -10064.3 -10082 -10082 -10083.7 -10083.7 -10083.7 -10083.7 -10083.7 -10083.7 -10083.7 -10083.7 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10096.8 -10098.1 -10099.5 -10103 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10132.9 -10141.2 -10141.2 -10141.2 -10141.2 -10141.2 -10144.5 -10144.5 -10144.5 -10144.5 -10144.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10149.5 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 -10150.8 ]
5,[-3282.13 -3282.13 -3282.13 -3702.46 -3747.01 -4162.3 -4399.47 -4399.47 -4879.67 -4879.67 -5130.97 -5584.94 -5584.94 -5584.94 -5987.64 -6212.72 -6212.72 -6765.07 -7216.03 -7216.03 -7246.76 -7480.31 -7480.31 -7819.47 -7819.47 -7819.47 -7819.47 -7987.45 -7987.45 -8104.49 -8127.04 -8244.7 -8273.6 -8354.65 -8472.24 -8472.24 -8472.24 -8578.67 -8789.45 -8789.45 -8789.45 -8789.45 -8975.84 -9030.25 -9030.25 -9030.25 -9062.16 -9164.34 -9197.8 -9197.8 -9197.8 -9197.8 -9331.02 -9331.02 -9394.43 -9394.43 -9394.43 -9475.46 -9475.46 -9582.96 -9640.64 -9674.1 -9674.1 -9781.59 -9781.59 -9781.59 -9781.59 -9781.59 -9781.59 -9781.59 -9819.78 -9819.78 -9857.43 -9857.43 -9857.43 -9857.43 -9857.43 -9950.28 -9950.28 -9950.28 -9950.28 -10076.3 -10076.3 -10076.3 -10096 -10096 -10118.8 -10118.8 -10118.8 -10122.9 -10130.8 -10168.1 -10168.1 -10168.1 -10171.8 -10171.8 -10210.6 -10221.1 -10257.2 -10257.2 -10257.2 -10286.7 -10286.7 -10286.7 -10286.7 -10286.7 -10286.7 -10308.5 -10330.8 -10374.8 -10374.8 -10374.8 -10374.8 -10374.8 -10374.8 -10420.6 -10420.6 -10420.6 -10420.6 -10479.9 -10479.9 -10479.9 -10496.6 -10524 -10524 -10530.8 -10530.8 -10595.5 -10606.4 -10606.4 -10616.7 -10616.7 -10616.7 -10616.7 -10622 -10622 -10629.8 -10629.8 -10629.8 -10633 -10633 -10633 -10638.7 -10651.8 -10651.8 -10651.8 -10651.8 -10651.8 -10651.8 -10656.4 -10662.2 -10662.2 -10665.5 -10684.3 -10684.3 -10688.9 -10688.9 -10688.9 -10688.9 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10694.1 -10697.9 -10697.9 -10697.9 -10701.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.3 -10704.4 -10705 -10705 -10705 -10705 -10707.3 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10711 -10712.7 -10712.7 -10714.6 -10714.6 -10714.6 -10714.6 -10714.6 -10714.6 -10728.7 -10728.7 -10728.7 -10728.7 -10728.7 -10728.7 -10728.7 -10728.7 -10728.7 -10730.2 -10730.2 -10730.2 -10730.2 -10730.2 -10730.6 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10732.3 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10734.9 -10735.8 -10735.8 -10735.8 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10742.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 -10754.4 ]
6,[-3091.44 -3745.57 -3745.57 -3745.57 -3905.66 -4067.23 -4391 -4633.36 -4633.36 -5019.96 -5677.52 -5677.52 -6067.38 -6067.38 -6208.79 -6370.62 -6370.62 -6476.63 -6782.99 -6782.99 -7103.1 -7738.44 -7738.44 -7738.44 -7848.47 -8126.03 -8155.65 -8155.65 -8209.66 -8463.04 -8463.04 -8617.46 -8737.82 -8823.22 -8823.22 -8978.21 -9294.79 -9294.79 -9294.79 -9294.79 -9294.79 -9330.9 -9330.9 -9330.9 -9379.07 -9379.07 -9379.07 -9379.07 -9415.26 -9511.55 -9511.55 -9512.42 -9512.42 -9547.66 -9547.66 -9547.66 -9595.9 -9632.02 -9632.02 -9632.02 -9649.61 -9649.61 -9688 -9688 -9707.01 -9731.74 -9743.12 -9761.1 -9781.19 -9856.71 -9856.71 -9856.71 -9856.71 -9866.36 -9902.39 -9924.59 -10020.1 -10026.8 -10026.8 -10041.3 -10141.6 -10170.4 -10170.4 -10170.4 -10170.4 -10171 -10200 -10213.9 -10243.3 -10243.3 -10253.9 -10253.9 -10253.9 -10253.9 -10255.7 -10255.7 -10255.7 -10255.7 -10255.7 -10255.7 -10276.3 -10276.3 -10276.3 -10294.3 -10294.3 -10294.3 -10294.3 -10303.7 -10325 -10334.5 -10334.5 -10342 -10342 -10351.3 -10351.3 -10352.5 -10352.5 -10362 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10372.9 -10377.6 -10377.6 -10381.8 -10389.8 -10400.5 -10400.5 -10415.5 -10415.5 -10415.5 -10415.5 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10518.9 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10728.3 -10821.7 -10821.7 -10821.7 -10821.7 -10821.7 -10936.4 -10936.4 -10936.4 -11039.6 -11041.2 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11074.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11082.3 -11106.8 -11106.8 -11106.8 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11138.4 -11488.4 -11488.4 -11488.4 -11488.4 -11488.4 -11489.7 -11489.7 -11489.7 -11494.6 -11494.6 -11494.6 -11494.6 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11508.4 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11540.3 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11561.7 -11625.9 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11627.1 -11630.5 -11630.5 -11630.5 -11630.5 -11630.5 -11630.5 -11630.5 ]
7,[-3986.98 -3986.98 -3986.98 -3986.98 -4186.07 -4242.75 -4603.22 -4892.27 -4960.96 -5092.81 -5595.88 -5996.69 -5996.69 -6234.52 -6909.01 -6909.01 -6909.01 -6941.93 -7044.9 -7263.01 -7581.98 -7934.66 -8043.58 -8043.58 -8465.18 -8654.11 -8654.11 -8654.11 -8655.73 -9025.7 -9025.7 -9130.46 -9130.46 -9374.61 -9374.61 -9374.61 -9374.61 -9374.61 -9494.02 -9494.02 -9494.02 -9494.02 -9494.02 -9686.24 -9686.24 -9686.24 -9686.24 -9705.87 -9705.87 -9736.21 -9736.21 -9736.21 -9736.21 -9865.05 -9865.05 -9875.26 -9875.26 -9875.26 -10101 -10101 -10270.4 -10270.4 -10279.8 -10279.8 -10279.8 -10409.7 -10449.2 -10449.2 -10579.1 -10579.1 -10579.1 -10579.1 -10579.1 -10588.1 -10623.3 -10623.3 -10623.3 -10623.3 -10623.3 -10628.5 -10629 -10703.7 -10703.7 -10703.7 -10703.7 -10703.7 -10776.6 -10806.4 -10806.4 -10806.4 -10806.4 -10834.5 -10884 -10884 -10884 -10912.8 -10912.8 -10921.9 -10921.9 -10921.9 -10924.5 -10925.2 -10967.6 -10997.3 -10997.3 -10997.3 -10997.3 -10998.8 -11030.4 -11030.4 -11041.7 -11041.7 -11041.7 -11041.7 -11059.3 -11059.3 -11059.3 -11059.3 -11059.3 -11063.6 -11063.6 -11099.5 -11099.5 -11110.8 -11110.8 -11110.8 -11110.8 -11115.1 -11115.1 -11126.9 -11130 -11130 -11130 -11130 -11174.1 -11174.1 -11174.1 -11188.2 -11188.2 -11188.2 -11192.7 -11192.7 -11192.7 -11197 -11197 -11199.7 -11204.1 -11204.1 -11204.1 -11204.1 -11204.1 -11204.1 -11204.1 -11209.9 -11209.9 -11209.9 -11209.9 -11209.9 -11209.9 -11214.6 -11214.6 -11214.6 -11214.6 -11215.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11230.9 -11233.1 -11233.1 -11251.1 -11251.1 -11251.1 -11251.1 -11251.1 -11251.1 -11251.1 -11258.4 -11263.8 -11263.8 -11263.8 -11263.8 -11263.8 -11265.9 -11265.9 -11265.9 -11265.9 -11265.9 -11265.9 -11265.9 -11265.9 -11265.9 -11315.2 -11315.2 -11315.2 -11317.3 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11355.9 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11375.2 -11376.9 -11376.9 -11376.9 -11376.9 -11385.9 -11385.9 -11386.3 -11386.3 -11386.3 -11386.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11397.3 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 -11418.5 ]
