386,388,386,399,378,387,388,388,386,386,385,378,383,378,380,383,385,384,381,388,382,382,381,384,384,381,386,383,385,378,381,386,383,384,386,388,384,385,383,386,386,394,384,385,387,384,389,394,393,395
519,515,529,516,518,515,513,508,506,510,509,509,502,505,511,508,508,503,508,504,512,502,509,510,506,504,506,507,509,505,509,509,509,505,502,502,508,510,510,512,505,506,503,508,512,508,503,505,509,505
404,395,399,409,399,398,399,395,398,399,400,396,400,400,396,400,399,416,417,412,414,408,397,404,400,397,394,401,399,401,399,397,396,400,400,397,403,398,399,401,396,396,397,399,395,396,395,397,399,397
544,547,567,552,555,539,544,552,548,549,548,554,543,547,543,551,539,550,548,545,543,554,548,551,557,556,554,538,546,545,548,556,541,536,541,551,551,552,554,545,547,604,547,552,541,556,549,543,551,546
723,727,715,719,712,711,709,720,713,710,714,715,710,713,724,709,715,705,717,713,719,715,716,721,721,710,711,712,716,713,724,720,716,725,722,725,720,736,720,714,727,713,708,720,721,713,711,709,717,711
548,542,552,540,539,550,548,549,548,549,549,541,539,547,548,548,540,539,547,548,546,546,542,542,542,544,551,543,543,547,541,544,543,545,538,541,543,541,543,546,543,548,538,542,544,543,541,552,563,551
761,770,761,753,748,751,751,753,752,754,773,757,769,752,756,746,756,751,756,757,757,754,755,745,751,745,752,750,755,753,751,756,747,745,746,748,746,748,746,746,748,750,746,747,747,753,758,753,746,754
569,567,575,571,562,573,572,570,564,565,568,572,572,562,569,567,562,573,573,575,564,566,570,574,573,572,569,563,567,570,565,563,566,570,564,566,572,564,565,563,568,564,566,571,569,570,567,563,562,568
818,831,810,810,808,819,810,803,823,823,829,825,807,817,812,821,813,811,814,821,816,821,825,812,819,803,822,814,825,824,817,815,817,806,813,824,804,816,817,815,803,817,823,818,825,810,820,814,821,809
1098,1111,1094,1099,1096,1105,1105,1107,1094,1094,1094,1101,1101,1100,1105,1099,1101,1098,1099,1106,1092,1106,1097,1096,1105,1099,1099,1101,1097,1092,1100,1092,1105,1101,1105,1094,1100,1104,1109,1103,1094,1098,1102,1094,1100,1105,1097,1096,1112,1096
