342,333,333,347,332,329,332,332,332,333,331,334,333,335,333,334,336,334,335,337,332,340,332,328,333,335,335,341,338,330,336,333,329,333,335,335,345,334,332,331,337,336,334,333,332,336,334,331,334,331
450,451,459,447,445,454,455,449,451,444,449,454,454,452,456,445,446,457,452,446,446,443,446,455,455,446,454,452,446,453,445,456,455,448,456,448,458,442,456,453,450,452,452,450,453,446,444,447,445,449
353,351,351,364,350,342,346,345,356,350,352,350,351,348,350,349,352,347,345,350,349,346,346,354,347,345,349,345,346,349,351,342,349,350,349,349,354,351,353,352,346,344,350,355,353,355,354,349,354,352
487,485,500,495,496,504,485,500,508,503,483,488,492,486,491,487,488,487,490,488,493,489,487,487,486,490,485,575,485,488,493,490,490,494,492,484,491,491,482,482,485,483,487,482,486,496,483,490,486,489
638,655,655,631,648,641,644,648,636,646,641,635,645,645,640,640,643,635,639,646,643,639,631,642,639,636,643,640,650,647,642,642,648,637,643,646,644,639,639,634,632,640,637,644,641,646,650,644,645,636
495,496,507,491,492,496,491,491,492,495,496,504,496,498,495,492,503,497,493,492,491,492,504,491,493,502,491,506,491,503,503,491,495,497,500,493,490,498,492,503,491,500,498,496,498,492,504,505,513,500
701,705,693,694,694,685,691,680,686,682,682,689,685,704,682,680,695,689,686,689,687,684,682,686,691,688,693,690,687,696,682,682,690,683,690,688,686,689,684,685,693,682,684,686,685,690,690,687,691,686
530,517,532,522,518,521,514,522,520,518,525,522,529,530,527,532,525,528,521,521,520,523,526,519,522,522,523,517,522,518,517,519,517,517,515,518,525,522,520,516,514,516,519,514,524,514,520,524,525,513
752,766,756,744,758,752,745,755,749,749,746,745,745,748,751,754,753,757,741,757,740,750,747,746,751,746,744,746,743,753,760,751,746,742,742,750,745,745,747,750,747,743,740,744,748,741,745,752,741,743
1010,1035,1021,1002,1008,1018,1020,999,999,1007,1004,1007,1000,1011,1008,1008,1015,1012,1006,1005,1008,1006,1004,1010,1006,1008,1008,1003,1003,1004,1003,1010,1015,1011,1010,1013,1004,999,1003,1008,1010,1007,1007,1009,1005,1015,1000,1009,1015,1008
