49312,40282,33296,33296,33242,33242,25077,25077,24413,24413,24413,24413,24413,22092,22092,17746,17746,17746,17746,17746,17014,15701,12682,11015,11015,11015,11015,11015,10192,9963,9744,9744,9744,9744,9306,9306,8252,8252,7297,7297,6757,6757,6757,6757,6138,6138,6138,6138,6138,5958,4275,4275,4275,4275,4275,4275,4275,4275,3961,3814,3456,3454,3427,3427,3427,3363,2709,2709,2065,2065,2065,2065,2065,2065,1778,1778,1778,1778,1778,1778,1778,1778,1683,1683,1683,1683,1683,1683,1101,1101,1097,1097,1097,1097,1097,1074,1061,1031,1031,973,973,875,875,875,639,639,639,533,533,533,533,533,533,500,474,474,474,474,359,359,359,359,359,359,359,359,349,274,274,274,274,252,252,252,252,230,204,176,176,176,176,167,167,167,167,167,167,146,133,128,128,128,114,114,114,114,114,111,111,106,102,78,78,78,69,69,69,69,66,66,66,63,63,63,60,53,40,40,40,40,40,40,40,40,40,40,40,40,35,35,35,34,31,31,31,29,26,26,26,26
55430,51432,40718,40718,38689,37214,35477,29318,27423,26314,26108,22382,22382,22382,22382,22382,20966,20966,20966,20966,20870,20870,18766,18000,18000,15160,15160,13622,13622,13622,13622,11757,11757,11757,9957,9957,9957,7387,7387,7387,7387,7387,6431,6431,6431,6328,6328,5257,5257,5257,5257,4257,3722,3722,3722,3722,3722,3094,3094,3094,3094,3094,3094,3094,3094,3094,3094,2864,2515,2515,2515,2284,2247,2141,2141,2048,2048,2048,1942,1942,1581,1581,1581,1546,1297,1297,1297,1232,1232,1232,1232,1021,1021,1021,875,875,875,858,858,858,858,837,837,837,780,718,718,718,626,545,545,545,545,545,545,545,545,545,497,497,497,497,379,379,379,379,327,327,327,327,292,292,239,232,232,227,227,227,212,212,212,212,191,191,191,169,169,169,169,169,169,138,130,130,130,109,105,105,105,105,105,103,103,103,98,91,88,88,88,82,82,82,77,69,69,69,66,66,66,59,59,59,59,55,55,53,51,51,51,39,39,39,39,39,39,38,31,30,30,30
45187,39134,32326,32326,26879,24832,24832,24832,24832,19853,19853,19853,19853,19130,19130,14514,14514,14514,14070,12692,12692,12692,10268,10268,10268,10268,10268,10268,10068,10068,9757,9757,8671,8535,8535,7610,7060,7060,7060,7060,7060,7060,6996,6996,6996,5666,5040,5040,5040,5040,5040,5040,5040,4625,4625,4279,4279,4279,4279,4255,3361,3361,3361,3272,2880,2880,2880,2880,2880,2849,2083,2083,2083,2083,2083,2083,2042,2042,2042,2042,1826,1826,1826,1826,1526,1526,1526,1526,1526,1351,1060,1060,1060,1060,1060,1060,1060,1060,1060,833,769,769,769,769,769,767,767,755,755,755,730,591,591,535,535,535,535,520,520,520,491,491,491,491,491,462,439,439,276,276,276,276,276,276,276,276,276,276,271,271,201,201,201,201,201,201,146,146,146,146,146,146,146,130,130,106,106,106,106,106,106,93,93,93,79,79,79,79,79,79,79,79,76,76,69,66,66,66,66,66,66,66,54,54,52,52,50,48,48,48,48,44,44,44,38,38,35,34,34,34
52246,46489,39118,21924,21924,21924,20791,20791,20791,20791,20791,20791,19413,19413,18628,18590,18590,18590,18590,17958,15454,15454,13915,13915,13915,13915,11931,11931,11176,11176,10864,10864,10864,10864,10864,9140,9140,9140,7744,7744,7744,7744,7744,7033,6312,6312,5353,5353,5353,3392,3392,3372,3372,3372,3372,3372,3372,3372,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2066,1685,1685,1685,1685,1685,1613,1613,1609,1609,1227,1227,1227,1227,1227,1227,1091,1091,1091,1091,1091,1048,891,800,800,800,522,522,522,522,522,522,522,522,522,522,522,522,522,491,396,329,329,329,329,329,329,329,329,326,326,294,294,294,294,281,242,238,220,220,220,193,184,184,122,122,122,122,122,122,122,122,122,122,122,109,109,96,96,96,96,96,96,89,89,89,82,82,82,82,82,82,72,70,70,50,49,49,49,49,49,49,49,44,44,44,44,44,42,39,39,39,37,31,31,31,29,29,29,29,26,26,24,17,17,17,17,17,17,17
43632,43632,37289,33612,33612,28244,28244,28152,28152,28152,27435,25808,21943,21943,21943,21943,19679,19599,18759,18510,18510,18076,16439,16439,16439,13152,13152,12574,12574,12574,12574,12574,11812,11812,10318,8255,8255,8255,8255,8255,8255,8255,6375,6375,6375,6375,6018,6018,4865,4865,4865,4612,4612,4463,4258,4258,4256,4256,4162,4060,3384,3384,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2461,2359,2359,1986,1986,1899,1834,1834,1834,1738,1496,1489,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,951,951,932,812,767,767,746,746,746,746,746,746,706,706,706,684,625,625,625,625,564,539,466,466,466,466,413,413,379,379,379,291,291,291,291,244,244,244,244,235,235,196,196,180,180,180,180,180,180,179,177,172,172,172,152,134,134,121,121,121,121,84,75,75,75,75,75,75,75,75,75,57,57,57,57,57,57,53,53,53,53,36,36,36,36,36,36,36,36,32,32,32,25,25,25,23,23,23,22,20,20,20
41397,41397,40708,32687,32648,20914,20914,20914,20914,20914,20449,20449,20449,16692,16692,15479,15479,15479,15479,15479,15479,12650,12650,12650,11863,11336,11336,11336,9886,9886,9856,9856,9856,8629,8629,8629,8629,8629,7756,6476,6255,6255,6255,6255,6255,6255,5775,5540,4974,4029,4029,4029,4029,4029,4029,4029,3156,3156,3156,3156,3156,3082,3082,3082,2516,2516,2516,2036,1922,1922,1922,1922,1792,1792,1792,1766,1766,1766,1766,1766,1766,1566,1566,1439,1377,1222,1222,1222,1121,1121,1121,1121,1121,1121,1121,1025,922,915,806,806,776,776,776,722,680,674,626,626,626,626,626,577,527,527,527,527,489,489,489,489,489,489,473,392,392,392,392,374,358,358,358,335,335,288,253,253,253,253,253,252,252,252,252,185,185,181,181,171,144,144,144,144,144,144,141,141,141,138,123,123,116,116,108,106,106,106,106,106,106,104,104,94,63,63,63,63,63,63,63,63,63,54,54,54,50,44,40,40,40,40,37,37,37,31,31,31,31,31,31,31
45302,45302,33699,29768,29768,29768,23918,23918,23918,23918,23918,22397,22397,22397,21717,21717,20698,20698,15154,15154,15154,15154,15154,15154,15154,15154,12352,12098,12098,11081,11081,10101,10101,10101,10101,7828,7828,7828,7828,7119,7119,7119,7119,6371,6371,6371,6371,4494,4494,4494,4494,4016,4016,4016,4016,4016,4016,4016,3769,3769,2955,2736,2736,2736,2736,2736,2607,2524,2524,2524,1954,1954,1954,1954,1954,1951,1688,1263,1263,1263,1263,1263,1263,1263,1263,1235,1156,1001,1001,1001,1001,958,958,958,874,874,805,805,805,805,804,804,797,797,719,719,719,622,622,622,611,611,611,611,549,549,534,432,432,432,432,432,432,350,350,350,350,350,350,350,350,350,327,217,217,217,186,186,186,186,170,170,170,170,170,130,130,130,130,130,120,116,116,116,116,116,91,91,91,91,91,85,85,85,85,83,70,70,70,64,64,64,59,57,57,57,41,41,41,41,41,41,41,41,41,40,34,34,34,34,34,32,31,31,28,28,28,28,28,21
48378,45596,41613,36066,35759,35759,30252,30252,30252,29620,25968,24406,21585,21341,21341,19276,17111,17111,17111,17111,17111,17111,15174,13554,13554,13554,13554,13554,13390,12708,12708,9786,9786,8411,8411,8411,8411,8070,8070,8070,7877,7818,7688,6748,6748,6748,6748,6748,5346,5346,5318,5088,5055,5055,5055,3958,3958,3958,3958,3737,3641,3456,3456,3438,3438,3338,2908,2806,2806,2806,2800,2796,2796,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825,1799,1799,1799,1712,1291,1291,1291,1291,1291,1291,1291,1245,1245,768,768,768,768,768,768,768,758,758,758,758,735,691,561,561,561,508,508,508,508,489,489,489,426,426,426,426,426,410,410,410,352,352,350,342,308,308,308,306,306,277,277,272,272,239,239,239,192,192,192,192,192,192,149,149,149,148,148,148,122,122,115,104,53,53,53,53,51,51,51,51,51,51,51,51,51,41,41,41,41,38,25,25,25,25,25,25,25,23,23,23,23,22,16,16,16,16,16,16,16,16,16,16,16
52464,46621,43361,42108,33249,32174,31014,30995,26863,26597,21760,21760,21760,21760,20297,20297,20297,17223,15384,15384,15384,15384,13021,13021,13021,13021,13021,11434,7426,7426,7426,7426,7426,7426,7426,7426,6621,6145,6145,6145,6145,6145,6145,6145,5657,5657,5657,5332,4974,4974,4889,4889,4521,4133,4067,4067,3857,3857,3857,3857,3857,3828,3224,3224,3224,3224,3121,3022,3022,3022,2408,2408,2408,2192,1964,1964,1889,1794,1794,1794,1794,1794,1649,1649,1346,1346,1346,1346,1346,1067,1067,1067,1067,1067,988,820,820,820,820,820,650,650,650,649,649,649,649,649,649,532,532,532,532,444,444,444,444,444,397,397,397,364,364,364,364,364,364,295,280,280,280,252,234,223,223,223,160,160,160,160,160,160,160,160,160,160,160,160,160,136,117,117,107,107,107,105,105,105,104,78,78,78,61,61,61,61,56,56,48,48,48,48,46,46,46,42,42,42,42,42,42,42,40,40,31,31,30,28,28,28,28,28,28,28,23,23,22,20,20,20
46111,46111,32754,32754,32754,29790,29790,29790,22518,22518,22518,22518,18687,18687,18687,18687,18687,18687,15209,15209,15209,15209,15209,15209,14162,14162,14162,10962,10962,10962,10771,10771,10771,9927,9294,9218,9218,9218,7232,7232,7232,7232,7232,7232,6956,6948,6948,6948,6772,6528,6528,6528,6528,6385,6316,6316,6316,5005,5005,4499,4499,4319,3967,3790,3790,3790,3790,3642,2928,2928,2928,2928,2928,2928,2826,2826,2669,2531,2531,2516,2516,2464,2280,2280,2115,2115,1835,1835,1835,1835,1533,1533,1514,1514,1514,1514,1514,1194,1011,1011,1011,1011,1011,558,558,558,558,558,558,558,558,482,482,482,482,482,482,482,482,409,346,346,346,346,346,329,293,289,289,289,289,267,257,257,257,257,257,255,225,225,225,174,174,174,174,174,150,150,145,145,145,145,145,145,136,133,84,71,71,71,71,71,71,71,70,70,70,70,70,70,64,58,58,58,58,36,36,36,36,36,36,36,36,36,36,31,31,31,31,29,29,29,29,23,23,23,23,22,22,21
