4.31294
9.13516
4.67391
8.53237
4.92056
9.23477
4.06505
1.3127
4.02966
2.73992
1.86439
4.40992
5.63677
1.34706
6.40164
4.67303
5.4784
7.33923
6.50118
4.951
8.69656
4.4941
7.85645
4.91046
3.74655
7.53945
5.30746
5.71204
6.56437
5.5171
3.08625
7.31763
7.33403
9.02985
7.83879
7.98138
3.64285
4.1528
5.66835
5.55153
7.33485
3.15683
11.4731
2.6834
2.89134
3.89563
7.9539
4.36454
3.39686
5.57199
